State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Al Jawf Province,Qurayyat,2020-10-01,21.21,44.1,5.11,11.11,16.23,1.61,0.51,4.78,44.09,1.53,3.63,3.3,58,Satisfactory,10.17,16.2,0.00014,1.15,19.09,230.68
Northern Borders,Arar,2020-10-01,25.66,50.67,10.37,20.25,30.63,2.26,0.54,6.45,45.24,1.73,4.06,4.17,84,Satisfactory,11.46,27.62,0.00016,1.43,12.47,297.99
Northern Borders,Turaif,2020-10-01,21.39,80.81,8.62,18.26,26.89,3.45,0.5,4.85,32.6,1.54,3.25,2.44,73,Satisfactory,7.31,27.01,6e-05,1.52,14.48,78.41
Northern Borders,Rafha,2020-10-01,7.75,76.3,6.17,15.69,21.86,1.77,0.4,6.3,56.96,0.72,2.57,1.97,42,Good,13.4,14.3,3e-05,1.18,16.25,88.81
Hail Province,Hail,2020-10-01,18.52,94.99,9.41,24.53,33.94,2.33,0.45,7.7,41.71,1.1,3.79,2.6,92,Satisfactory,12.78,18.99,0.0,1.52,17.54,226.56
Hail Province,Baqaa,2020-10-01,16.65,91.29,2.19,7.22,9.41,2.65,0.56,3.51,57.76,2.06,7.48,5.65,63,Satisfactory,13.32,22.59,3e-05,1.09,14.24,251.13
Hail Province,Al Ghazalah,2020-10-01,26.85,78.67,14.17,24.82,38.99,2.22,0.51,6.96,44.74,1.77,5.36,1.9,55,Satisfactory,12.65,25.72,0.00015,1.04,13.11,272.18
Najran Province,Najran,2020-10-01,11.47,37.28,6.69,12.96,19.66,2.93,0.64,5.14,21.53,1.27,3.65,2.64,20,Good,11.65,28.08,4e-05,1.35,17.04,26.24
Najran Province,Sharurah,2020-10-01,24.59,64.93,8.66,17.6,26.26,2.28,0.59,9.88,53.79,1.48,3.77,3.37,86,Satisfactory,9.09,12.37,0.00013,1.22,19.07,150.4
Najran Province,Hubuna,2020-10-01,29.09,79.23,7.53,16.36,23.89,1.98,0.61,5.91,47.16,1.61,5.05,4.29,95,Satisfactory,11.89,26.83,0.00011,0.87,23.09,399.36
Riyadh Province,Riyadh,2020-11-01,23.2,80.56,8.23,25.74,33.97,1.07,1.05,9.1,50.71,2.05,7.7,2.54,85,Satisfactory,11.84,28.67,9e-05,1.33,25.31,3480.63
Riyadh Province,Al Kharj,2020-11-01,28.04,96.47,7.55,13.75,21.3,3.79,0.7,8.03,31.63,1.84,6.34,4.57,66,Satisfactory,1.55,26.11,0.00013,1.09,18.62,265.71
Riyadh Province,Ad Dawadimi,2020-11-01,29.75,92.9,15.58,35.5,51.09,1.19,0.66,6.74,41.87,0.86,2.83,1.55,60,Satisfactory,8.49,18.88,4e-05,1.22,25.54,465.32
Riyadh Province,Majmaah,2020-11-01,23.68,54.82,4.05,10.02,14.07,0.24,0.63,6.35,58.55,1.73,3.68,3.89,74,Satisfactory,12.48,23.29,0.0,1.27,18.92,478.98
Riyadh Province,Wadi ad-Dawasir,2020-11-01,11.9,85.35,7.0,13.56,20.56,0.36,0.41,6.58,56.33,1.71,6.56,2.62,20,Good,13.66,18.52,7e-05,1.24,27.28,15.52
Riyadh Province,Afif,2020-11-01,30.86,79.72,12.3,22.54,34.84,0.85,0.5,3.96,37.57,1.02,3.6,1.87,89,Satisfactory,11.54,26.94,5e-05,2.0,19.47,234.12
Riyadh Province,Zulfi,2020-11-01,24.21,65.79,2.86,7.37,10.23,2.4,0.86,4.68,39.4,1.84,7.28,5.47,61,Satisfactory,8.87,10.0,0.00012,1.17,19.06,461.62
Riyadh Province,Shaqra,2020-11-01,28.54,84.35,15.25,34.14,49.38,1.01,0.58,6.62,57.35,1.62,3.97,3.58,68,Satisfactory,14.41,11.77,4e-05,1.47,15.51,268.49
Riyadh Province,Al Quwayiyah,2020-11-01,15.16,106.09,8.18,17.54,25.73,0.96,0.21,5.79,53.16,2.23,8.07,3.99,75,Satisfactory,16.47,22.39,0.00012,2.08,13.9,10.0
Riyadh Province,Diriyah,2020-11-01,19.09,85.79,8.45,20.68,29.12,2.33,0.51,3.42,22.12,1.35,3.42,3.18,90,Satisfactory,12.48,26.18,0.00011,1.56,17.44,396.01
Riyadh Province,Muzahmiyya,2020-11-01,30.18,67.7,12.24,25.8,38.03,2.12,0.39,6.87,53.61,1.8,3.65,3.16,67,Satisfactory,16.12,10.95,7e-05,1.71,18.05,418.39
Riyadh Province,Thadiq,2020-11-01,28.88,122.07,6.06,20.02,26.08,1.61,0.62,1.04,32.62,1.37,3.51,2.79,74,Satisfactory,4.61,13.24,0.00011,1.09,17.06,156.01
Makkah Province,Mecca,2020-11-01,22.61,80.88,14.01,43.94,57.95,2.63,1.01,6.21,60.01,1.52,4.46,4.15,98,Satisfactory,8.08,10.59,9e-05,1.29,21.04,3188.61
Makkah Province,Jeddah,2020-11-01,26.57,64.66,8.83,21.18,30.01,2.13,1.23,3.75,72.8,1.83,3.75,2.69,58,Satisfactory,25.23,95.86,4e-05,2.08,19.14,3233.63
Makkah Province,Taif,2020-11-01,43.01,96.98,13.74,24.34,38.07,2.86,0.59,7.54,53.7,1.84,6.51,2.75,110,Moderate,5.17,22.67,0.00014,1.59,24.27,181.03
Makkah Province,Rabigh,2020-11-01,17.28,76.13,13.94,24.02,37.96,1.92,0.44,32.61,41.01,3.23,7.57,9.42,99,Satisfactory,19.31,58.46,9e-05,1.09,49.99,876.22
Makkah Province,Al Qunfudhah,2020-11-01,15.01,87.4,9.42,18.88,28.3,3.74,0.26,7.95,48.34,2.15,8.3,3.11,61,Satisfactory,18.7,88.92,0.0002,1.01,17.34,356.5
Makkah Province,Al Lith,2020-11-01,36.27,73.84,14.01,25.22,39.23,2.68,0.7,5.56,47.34,1.55,4.29,4.64,121,Moderate,13.89,30.87,0.00014,1.61,20.07,613.79
Makkah Province,Khulais,2020-11-01,14.57,58.34,8.78,18.4,27.18,1.7,0.57,4.32,45.85,1.39,5.38,3.83,88,Satisfactory,4.72,15.76,4e-05,1.38,13.44,319.42
Makkah Province,Turabah,2020-11-01,32.0,120.45,8.23,23.13,31.36,2.44,0.63,10.64,66.18,1.35,4.62,3.03,86,Satisfactory,7.79,10.0,0.00013,1.51,21.92,134.43
Makkah Province,Ranyah,2020-11-01,14.53,70.03,8.53,23.36,31.88,2.14,0.48,6.75,48.6,1.03,3.32,1.63,72,Satisfactory,9.29,21.6,0.00011,1.01,16.71,10.0
Eastern Province,Dammam,2020-11-01,25.55,69.14,17.83,33.98,51.81,2.2,0.63,4.79,33.25,0.65,2.52,1.86,83,Satisfactory,20.75,69.59,0.0001,2.08,24.24,4072.38
Eastern Province,Al Ahsa,2020-11-01,25.77,104.5,9.1,16.28,25.38,1.77,0.31,8.99,37.23,1.06,3.34,1.31,89,Satisfactory,15.55,27.28,0.0001,1.3,17.24,262.42
Eastern Province,Jubail,2020-11-01,24.54,79.85,13.71,27.42,41.12,2.26,0.7,44.45,27.14,4.29,9.02,12.75,64,Satisfactory,15.84,45.0,8e-05,1.81,46.07,799.56
Eastern Province,Dhahran,2020-11-01,33.34,72.52,22.67,56.04,78.71,2.34,0.42,18.58,43.8,2.45,5.09,4.24,95,Satisfactory,16.53,20.15,0.00013,0.97,65.97,550.8
Eastern Province,Khobar,2020-11-01,29.48,58.66,13.1,24.53,37.63,3.04,0.67,5.84,27.6,2.02,5.59,5.17,89,Satisfactory,20.41,69.17,9e-05,1.66,21.02,271.98
Eastern Province,Hafar Al Batin,2020-11-01,40.91,83.85,8.33,18.06,26.39,2.43,0.77,4.83,36.96,2.33,7.88,5.52,132,Moderate,12.53,25.74,0.00015,0.96,15.37,227.89
Eastern Province,Khafji,2020-11-01,44.1,63.31,22.86,38.51,61.37,2.21,0.53,8.19,20.78,1.89,4.29,5.4,129,Moderate,16.39,19.92,0.00014,1.75,49.76,967.41
Eastern Province,Qatif,2020-11-01,25.56,85.35,11.31,27.35,38.66,0.68,0.64,3.3,58.13,2.14,8.05,5.32,51,Satisfactory,22.5,66.92,0.0002,1.96,19.92,439.91
Eastern Province,Ras Tanura,2020-11-01,9.53,75.07,9.96,23.24,33.2,3.04,0.58,31.92,34.13,4.5,15.17,11.37,35,Good,13.33,63.28,3e-05,1.02,75.5,932.86
Eastern Province,Abqaiq,2020-11-01,55.43,65.88,22.71,39.4,62.11,1.12,0.6,28.73,43.5,6.86,20.47,12.8,180,Poor,12.27,30.52,0.00016,1.51,63.36,522.37
Eastern Province,Safwa,2020-11-01,37.4,76.29,10.07,32.87,42.94,2.44,0.6,6.42,39.37,0.65,2.34,1.84,143,Moderate,13.83,25.16,0.00013,2.24,19.3,399.36
Eastern Province,Nariyah,2020-11-01,31.29,52.45,7.75,16.58,24.33,0.7,0.6,8.29,45.61,1.08,3.04,1.51,59,Satisfactory,11.64,47.71,0.00016,2.17,19.76,383.69
Eastern Province,Buqayq,2020-11-01,12.29,69.59,5.86,15.21,21.07,2.0,0.93,8.48,51.88,1.26,3.25,3.15,90,Satisfactory,11.35,34.39,9e-05,1.21,17.77,257.56
Madinah Province,Medina,2020-11-01,16.85,88.59,19.27,39.23,58.49,2.25,0.92,7.1,50.21,1.6,3.29,4.25,79,Satisfactory,17.77,10.0,0.00013,1.89,17.57,3921.4
Madinah Province,Yanbu,2020-11-01,24.01,55.74,27.25,50.59,77.84,1.98,0.67,14.54,37.57,5.26,17.88,10.58,59,Satisfactory,24.96,91.18,2e-05,1.43,70.23,455.99
Madinah Province,Al Ula,2020-11-01,33.76,56.83,5.85,15.05,20.9,2.65,0.77,6.41,48.03,1.95,5.19,1.97,63,Satisfactory,11.25,13.23,0.00013,2.28,16.3,334.53
Madinah Province,Bader,2020-11-01,40.73,52.32,5.64,17.77,23.41,1.57,0.5,2.72,38.82,1.19,4.75,2.16,110,Moderate,8.68,15.78,0.00021,1.7,19.43,286.47
Madinah Province,Mahd Al Thahab,2020-11-01,34.39,82.09,6.71,19.47,26.18,3.01,0.39,6.14,50.1,2.06,4.82,4.38,83,Satisfactory,5.56,22.45,7e-05,1.65,9.39,431.66
Madinah Province,Hanakiyah,2020-11-01,25.15,83.53,7.34,15.28,22.62,1.02,0.28,7.01,56.32,0.49,1.32,1.23,87,Satisfactory,16.79,16.44,8e-05,1.26,15.07,94.55
Asir Province,Abha,2020-11-01,33.01,73.14,9.4,26.78,36.18,3.09,0.25,9.27,38.63,1.2,3.97,1.5,80,Satisfactory,13.44,41.33,0.00013,1.58,14.32,331.81
Asir Province,Khamis Mushait,2020-11-01,36.46,77.71,14.1,24.81,38.9,2.54,0.62,9.86,72.15,1.36,3.37,2.91,128,Moderate,10.02,34.2,0.0001,1.29,30.6,473.65
Asir Province,Muhayil,2020-11-01,28.76,45.22,9.79,19.02,28.8,2.54,0.77,8.1,19.74,1.46,4.02,1.55,76,Satisfactory,11.03,35.83,9e-05,2.2,18.98,239.52
Asir Province,Bisha,2020-11-01,31.05,117.52,6.46,15.96,22.42,2.75,0.87,6.59,70.32,1.77,4.96,3.35,95,Satisfactory,17.26,79.77,0.00014,1.83,22.6,595.75
Asir Province,Sarat Ubaida,2020-11-01,23.88,57.64,12.71,24.57,37.27,0.61,0.61,8.07,47.42,1.37,4.06,1.39,52,Satisfactory,17.5,28.73,5e-05,2.8,16.26,195.54
Asir Province,Tathleeth,2020-11-01,23.24,96.82,13.0,28.2,41.2,2.42,0.54,5.3,42.31,1.77,3.96,2.79,85,Satisfactory,11.15,27.04,0.0001,1.7,17.79,567.73
Asir Province,Majardah,2020-11-01,30.34,70.63,4.86,12.42,17.28,2.97,0.55,4.18,54.51,0.61,1.7,1.23,71,Satisfactory,13.92,60.88,0.00011,0.96,16.51,366.38
Jazan Province,Jazan,2020-11-01,35.65,65.23,12.42,21.09,33.51,0.42,0.39,3.64,42.59,1.55,3.92,2.77,143,Moderate,25.41,52.11,9e-05,1.47,15.91,10.0
Jazan Province,Sabya,2020-11-01,30.63,72.36,1.3,2.35,3.64,2.87,0.58,7.53,31.72,1.43,4.37,4.27,63,Satisfactory,10.35,27.34,9e-05,1.8,18.58,556.91
Jazan Province,Abu Arish,2020-11-01,37.52,96.62,12.02,20.98,32.99,2.97,0.86,6.29,64.07,1.31,4.08,2.02,108,Moderate,15.05,18.33,6e-05,0.92,14.73,414.4
Jazan Province,Samtah,2020-11-01,27.2,43.86,14.58,28.46,43.05,1.45,0.58,3.58,42.62,1.35,4.32,3.53,98,Satisfactory,16.39,27.7,5e-05,1.22,14.62,578.94
Jazan Province,Ad Darb,2020-11-01,26.42,100.1,6.48,16.63,23.12,3.24,0.55,4.45,53.77,1.78,6.83,4.61,99,Satisfactory,12.76,11.64,0.00014,1.54,14.71,101.66
Jazan Province,Farasan,2020-11-01,21.43,36.02,4.41,12.36,16.77,0.28,0.62,8.25,49.89,1.79,5.13,5.06,92,Satisfactory,21.76,47.79,0.0002,1.44,18.08,295.45
Tabuk Province,Tabuk,2020-11-01,17.16,87.78,5.02,15.22,20.24,2.23,0.55,10.88,57.95,1.42,5.28,3.76,91,Satisfactory,15.68,23.82,0.00011,1.12,19.02,622.38
Tabuk Province,Tayma,2020-11-01,30.31,84.73,4.74,12.39,17.14,1.57,0.63,5.11,36.76,1.12,3.78,1.65,88,Satisfactory,2.83,10.0,2e-05,1.53,16.74,19.21
Tabuk Province,Umluj,2020-11-01,25.8,52.84,12.33,28.87,41.2,3.03,0.66,2.63,39.76,2.31,7.21,6.71,69,Satisfactory,17.3,61.23,8e-05,1.19,16.24,266.21
Tabuk Province,Al Wajh,2020-11-01,21.6,72.96,6.24,19.35,25.59,2.85,0.49,5.54,46.38,1.59,4.12,2.25,85,Satisfactory,17.36,45.7,9e-05,1.32,15.18,313.24
Tabuk Province,Duba,2020-11-01,10.7,81.21,11.76,26.07,37.83,3.66,0.79,8.07,7.32,1.0,3.51,1.65,45,Good,15.18,49.13,8e-05,1.39,17.09,454.41
Al-Qassim Province,Buraidah,2020-11-01,19.55,51.91,10.68,18.62,29.3,2.88,0.63,3.22,26.53,1.91,4.34,3.17,83,Satisfactory,13.85,14.33,0.00011,1.19,25.01,670.29
Al-Qassim Province,Unaizah,2020-11-01,39.74,73.14,7.22,15.91,23.13,1.37,0.37,5.13,35.34,2.52,9.51,6.71,144,Moderate,14.0,27.82,0.00017,1.08,12.59,219.02
Al-Qassim Province,Ar Rass,2020-11-01,28.51,115.2,7.29,20.52,27.81,2.33,0.7,8.75,53.02,1.43,5.13,1.78,79,Satisfactory,12.4,30.48,0.00017,0.68,16.49,200.23
Al-Qassim Province,Al Bukayriyah,2020-11-01,23.86,72.3,15.72,26.46,42.18,2.54,0.45,7.98,31.18,1.63,4.23,4.04,81,Satisfactory,7.55,15.54,0.00011,1.58,22.97,286.31
Al-Qassim Province,Al Badai,2020-11-01,25.45,92.73,7.26,20.44,27.7,0.66,0.55,7.26,43.97,1.87,5.25,5.44,52,Satisfactory,15.46,22.28,0.0001,1.21,14.63,364.98
Al Jawf Province,Sakaka,2020-11-01,19.66,102.89,11.63,23.59,35.21,1.69,0.53,7.15,24.32,1.81,6.71,2.73,75,Satisfactory,9.79,28.48,3e-05,1.55,17.41,214.53
Al Jawf Province,Dumat Al Jandal,2020-11-01,27.93,58.13,9.86,22.43,32.29,2.18,0.82,3.74,14.38,1.56,5.03,4.06,82,Satisfactory,13.41,18.19,0.00014,1.32,21.47,157.1
Al Jawf Province,Qurayyat,2020-11-01,22.86,67.2,6.98,13.1,20.09,2.68,0.84,1.91,45.79,1.39,3.58,1.66,58,Satisfactory,13.66,18.57,0.00011,1.52,18.04,421.43
Northern Borders,Arar,2020-11-01,22.25,84.98,7.2,12.1,19.3,2.86,0.5,6.08,36.67,1.29,4.82,2.85,88,Satisfactory,15.33,10.0,0.00016,1.52,19.32,375.7
Northern Borders,Turaif,2020-11-01,30.76,61.51,0.91,1.53,2.44,1.57,0.67,5.0,49.52,0.86,3.44,1.04,95,Satisfactory,13.31,18.2,0.00012,1.19,12.15,510.66
Northern Borders,Rafha,2020-11-01,17.03,62.34,6.35,17.6,23.95,1.59,0.27,7.41,44.41,0.75,1.63,1.13,55,Satisfactory,13.15,23.49,0.00012,1.2,24.63,10.0
Hail Province,Hail,2020-11-01,12.15,69.27,9.62,19.28,28.9,1.02,0.3,5.95,30.3,1.35,2.82,2.59,54,Satisfactory,4.53,23.17,3e-05,0.66,15.65,378.26
Hail Province,Baqaa,2020-11-01,17.9,91.5,11.76,21.96,33.72,1.54,0.74,5.41,69.01,2.48,9.27,4.37,55,Satisfactory,11.64,17.23,0.0001,1.14,20.39,195.53
Hail Province,Al Ghazalah,2020-11-01,21.27,72.32,12.3,21.09,33.39,1.77,0.58,4.85,30.25,1.27,3.39,1.95,75,Satisfactory,9.22,17.22,6e-05,1.37,27.34,288.24
Najran Province,Najran,2020-11-01,26.37,102.97,11.11,20.36,31.47,2.89,0.65,6.41,41.79,1.08,2.72,1.47,90,Satisfactory,14.42,22.89,0.00013,1.44,21.49,373.98
Najran Province,Sharurah,2020-11-01,23.27,87.45,12.16,23.23,35.39,1.7,0.57,7.82,58.98,2.39,7.25,3.5,58,Satisfactory,17.42,10.0,0.00018,1.46,21.78,100.38
Najran Province,Hubuna,2020-11-01,28.8,81.0,11.95,21.19,33.14,1.58,0.84,4.86,37.26,2.28,6.07,3.22,92,Satisfactory,14.63,30.87,0.0001,2.35,19.36,492.21
Riyadh Province,Riyadh,2020-12-01,46.6,79.64,16.22,31.76,47.98,2.52,1.21,7.23,39.24,1.66,5.74,2.53,146,Moderate,10.16,23.87,0.00013,1.51,27.12,4606.51
Riyadh Province,Al Kharj,2020-12-01,9.55,58.44,10.81,25.04,35.85,1.84,0.64,8.55,51.1,1.1,4.06,1.48,43,Good,11.36,27.98,0.00014,0.79,14.09,328.53
Riyadh Province,Ad Dawadimi,2020-12-01,35.89,85.38,8.07,24.81,32.88,1.85,0.65,5.11,36.58,2.14,7.23,5.07,125,Moderate,5.74,34.27,0.00011,1.12,22.25,285.29
Riyadh Province,Majmaah,2020-12-01,32.88,75.88,5.2,17.16,22.35,3.05,0.76,7.0,37.6,1.2,3.04,1.87,85,Satisfactory,12.18,17.03,0.00011,1.73,20.57,349.04
Riyadh Province,Wadi ad-Dawasir,2020-12-01,33.55,72.37,5.97,10.94,16.91,3.77,0.8,4.36,47.61,1.88,5.53,5.13,65,Satisfactory,14.89,17.77,3e-05,1.43,21.63,516.15
Riyadh Province,Afif,2020-12-01,27.76,73.55,13.36,25.99,39.35,1.7,0.69,5.53,48.15,0.89,2.57,1.36,83,Satisfactory,12.7,40.27,0.00016,1.52,13.21,381.31
Riyadh Province,Zulfi,2020-12-01,15.39,77.83,9.38,19.07,28.45,2.42,1.03,6.04,45.89,1.09,2.99,1.35,55,Satisfactory,11.02,11.25,8e-05,1.15,15.02,271.44
Riyadh Province,Shaqra,2020-12-01,30.29,82.4,13.94,28.24,42.17,0.81,0.31,8.84,41.34,2.31,7.65,6.83,97,Satisfactory,12.3,24.25,8e-05,1.41,20.36,169.31
Riyadh Province,Al Quwayiyah,2020-12-01,30.59,74.91,10.72,18.39,29.11,3.07,0.51,7.46,49.38,1.45,4.78,1.96,74,Satisfactory,8.73,18.8,0.00011,0.66,13.09,137.24
Riyadh Province,Diriyah,2020-12-01,35.5,90.46,8.33,26.5,34.84,2.28,0.62,7.99,39.07,1.18,2.4,1.48,128,Moderate,6.4,13.84,8e-05,1.08,23.75,358.52
Riyadh Province,Muzahmiyya,2020-12-01,28.48,68.8,7.98,14.46,22.44,0.76,0.68,8.08,65.6,2.13,4.57,5.58,70,Satisfactory,12.78,13.95,6e-05,0.92,21.75,444.78
Riyadh Province,Thadiq,2020-12-01,36.47,47.83,9.36,18.33,27.69,1.62,0.33,6.33,38.99,1.64,5.01,4.86,119,Moderate,7.11,10.0,4e-05,1.34,16.0,236.83
Makkah Province,Mecca,2020-12-01,37.19,112.01,11.29,37.29,48.59,1.41,0.76,5.46,57.5,1.85,4.23,4.01,135,Moderate,11.22,33.63,0.00014,0.99,22.87,2464.39
Makkah Province,Jeddah,2020-12-01,22.86,86.56,20.97,36.74,57.71,3.21,0.79,4.48,64.7,1.22,4.51,1.81,68,Satisfactory,17.81,30.72,0.00011,0.98,27.52,4642.83
Makkah Province,Taif,2020-12-01,26.98,81.92,7.45,22.11,29.57,2.7,0.65,6.7,43.16,1.09,3.8,2.04,82,Satisfactory,13.84,13.77,0.00018,1.87,22.9,443.67
Makkah Province,Rabigh,2020-12-01,33.49,74.61,17.31,31.44,48.75,2.61,0.72,42.14,41.12,3.36,13.11,8.38,63,Satisfactory,11.12,82.89,0.0,1.09,39.63,1215.09
Makkah Province,Al Qunfudhah,2020-12-01,21.89,36.61,10.16,18.89,29.05,0.69,0.73,6.05,15.61,1.41,4.52,3.62,74,Satisfactory,18.9,74.04,0.00015,1.53,23.42,392.9
Makkah Province,Al Lith,2020-12-01,28.96,86.67,16.44,27.96,44.39,2.57,0.37,4.85,54.93,1.78,6.62,3.03,99,Satisfactory,11.86,10.0,0.00012,0.88,19.54,553.12
Makkah Province,Khulais,2020-12-01,25.98,83.89,10.93,19.26,30.19,2.04,0.43,2.53,31.11,2.03,5.55,5.38,82,Satisfactory,10.72,10.0,0.0001,1.32,19.07,365.37
Makkah Province,Turabah,2020-12-01,25.52,49.47,5.85,10.81,16.66,2.96,0.51,4.33,49.77,1.35,4.14,3.58,51,Satisfactory,8.14,23.32,0.00015,1.93,16.46,299.5
Makkah Province,Ranyah,2020-12-01,35.2,104.11,10.89,23.39,34.28,1.21,0.68,5.43,69.19,1.57,4.69,1.61,60,Satisfactory,8.0,27.01,0.00013,1.56,15.48,346.29
Eastern Province,Dammam,2020-12-01,30.82,58.14,6.79,15.83,22.63,2.99,0.31,6.23,56.54,1.75,5.07,4.56,90,Satisfactory,23.31,58.06,4e-05,1.6,19.66,3705.0
Eastern Province,Al Ahsa,2020-12-01,21.03,72.18,12.15,20.37,32.52,1.79,0.73,10.06,34.04,2.11,5.09,5.23,92,Satisfactory,15.29,15.55,0.00014,1.8,15.98,206.06
Eastern Province,Jubail,2020-12-01,24.63,63.32,16.55,37.7,54.24,2.35,0.63,21.48,42.09,4.34,15.28,8.06,74,Satisfactory,24.47,46.77,8e-05,1.4,39.03,1070.28
Eastern Province,Dhahran,2020-12-01,30.35,66.17,18.41,36.37,54.78,0.78,0.41,30.0,41.88,2.15,4.54,2.45,94,Satisfactory,15.87,11.88,8e-05,1.34,71.32,1553.0
Eastern Province,Khobar,2020-12-01,31.93,88.7,5.84,10.54,16.38,1.88,0.43,6.88,44.21,2.0,6.46,3.54,51,Satisfactory,15.65,53.41,2e-05,1.92,9.51,403.03
Eastern Province,Hafar Al Batin,2020-12-01,16.65,71.49,9.82,27.94,37.76,3.14,0.44,6.13,41.66,1.16,2.38,2.57,91,Satisfactory,6.73,25.7,6e-05,2.11,15.87,316.54
Eastern Province,Khafji,2020-12-01,38.64,84.97,27.24,50.03,77.27,1.67,0.8,41.18,47.11,3.52,8.36,9.9,110,Moderate,9.29,20.11,0.00011,1.19,44.78,346.03
Eastern Province,Qatif,2020-12-01,31.97,80.23,11.67,25.95,37.62,2.39,0.73,6.32,29.9,1.53,3.07,1.8,95,Satisfactory,16.9,84.33,0.00012,1.28,17.9,234.35
Eastern Province,Ras Tanura,2020-12-01,31.62,62.96,9.8,17.58,27.38,3.9,0.66,28.38,57.78,4.02,13.76,6.09,81,Satisfactory,17.96,51.13,7e-05,1.11,67.49,172.57
Eastern Province,Abqaiq,2020-12-01,28.77,66.2,24.5,42.27,66.77,0.9,0.37,23.61,58.23,4.52,14.26,6.6,68,Satisfactory,10.79,10.0,5e-05,2.01,48.58,1050.93
Eastern Province,Safwa,2020-12-01,21.61,47.83,8.72,15.87,24.6,0.0,0.63,4.84,57.9,1.7,5.13,2.84,75,Satisfactory,9.94,25.75,0.00012,1.55,14.15,372.34
Eastern Province,Nariyah,2020-12-01,26.6,106.48,11.91,23.6,35.51,1.95,0.46,4.39,49.34,1.55,4.16,3.4,79,Satisfactory,6.37,25.78,5e-05,0.52,15.49,404.76
Eastern Province,Buqayq,2020-12-01,25.54,92.79,6.52,12.23,18.75,1.63,0.49,4.15,38.01,1.24,3.76,3.35,52,Satisfactory,15.82,18.13,0.00018,1.5,19.68,479.14
Madinah Province,Medina,2020-12-01,46.66,135.48,6.44,20.58,27.01,1.24,0.89,6.2,54.84,1.34,3.58,3.63,139,Moderate,13.83,19.53,0.00011,1.01,25.54,2118.04
Madinah Province,Yanbu,2020-12-01,21.37,64.03,12.65,40.56,53.2,1.76,0.82,40.68,23.86,5.45,20.16,5.87,52,Satisfactory,23.18,59.11,7e-05,1.95,34.94,1356.08
Madinah Province,Al Ula,2020-12-01,22.83,97.43,8.87,24.59,33.46,2.64,0.7,5.75,41.45,1.7,5.55,2.11,59,Satisfactory,10.64,26.5,0.0001,0.72,19.57,106.87
Madinah Province,Bader,2020-12-01,35.98,72.19,5.75,15.5,21.25,3.16,0.71,2.88,26.39,1.71,5.85,2.53,112,Moderate,12.88,29.25,6e-05,1.7,11.68,66.39
Madinah Province,Mahd Al Thahab,2020-12-01,29.65,88.91,8.44,14.25,22.69,0.93,0.87,8.37,47.02,0.92,1.98,1.64,55,Satisfactory,15.48,18.82,8e-05,1.33,19.98,523.81
Madinah Province,Hanakiyah,2020-12-01,22.91,79.45,6.73,19.93,26.65,1.07,0.45,5.71,31.89,1.51,5.96,4.41,77,Satisfactory,2.36,22.92,7e-05,1.68,19.47,494.67
Asir Province,Abha,2020-12-01,22.76,100.86,8.89,22.76,31.65,2.22,0.95,5.17,65.91,1.21,3.26,1.74,95,Satisfactory,16.91,17.1,0.00013,1.06,17.48,480.85
Asir Province,Khamis Mushait,2020-12-01,32.16,119.21,10.45,21.44,31.89,0.94,0.44,3.74,58.85,1.28,4.13,1.39,76,Satisfactory,11.69,48.29,9e-05,1.33,23.66,202.82
Asir Province,Muhayil,2020-12-01,27.38,108.29,9.31,27.8,37.12,3.0,0.73,5.81,49.48,2.38,6.31,6.86,55,Satisfactory,9.38,48.55,0.00016,0.88,22.48,145.3
Asir Province,Bisha,2020-12-01,24.6,109.69,4.86,15.77,20.63,1.83,0.69,7.46,35.25,1.8,3.69,2.39,86,Satisfactory,11.06,37.0,0.00012,1.86,15.54,228.04
Asir Province,Sarat Ubaida,2020-12-01,24.84,96.81,14.84,25.09,39.94,2.63,0.94,3.7,38.49,0.0,0.0,0.0,80,Satisfactory,16.13,90.03,6e-05,2.06,15.41,431.65
Asir Province,Tathleeth,2020-12-01,26.28,128.56,2.53,5.17,7.7,1.18,0.54,6.33,19.65,1.21,2.58,2.22,64,Satisfactory,12.13,64.72,0.0002,1.41,15.99,70.65
Asir Province,Majardah,2020-12-01,27.12,81.42,5.39,17.07,22.46,2.5,0.56,3.64,50.27,1.02,3.3,3.07,93,Satisfactory,9.36,36.51,3e-05,1.26,12.84,443.69
Jazan Province,Jazan,2020-12-01,30.02,87.84,5.11,16.25,21.37,1.42,0.6,5.36,63.27,1.24,3.49,3.66,56,Satisfactory,24.52,37.18,9e-05,1.05,15.36,10.0
Jazan Province,Sabya,2020-12-01,24.36,74.97,12.18,21.8,33.97,1.37,0.69,3.4,26.62,0.88,3.15,1.58,96,Satisfactory,10.12,18.68,0.00014,1.72,24.12,603.57
