State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Jalisco,Tonalá,2021-07-01,22.51,30.2,9.22,20.59,,7.05,1.1,8.13,36.12,1.77,4.94,1.95,73.0,Moderate,11.2,81.2,0.435,2.24,76.1,117.5
Jalisco,Tonalá,2021-08-01,24.08,29.19,13.23,11.79,39.69,8.07,0.39,5.22,88.42,0.56,6.81,1.44,76.0,Moderate,10.3,71.5,0.329,1.78,77.42,117.4
Jalisco,Tonalá,2021-09-01,12.57,17.14,,17.33,16.51,5.7,0.92,12.39,93.75,1.48,3.86,0.25,52.0,Moderate,16.4,80.5,0.355,2.68,77.37,117.7
Jalisco,Tonalá,2021-10-01,16.51,62.41,5.46,29.61,12.58,5.96,0.93,9.51,40.19,0.84,3.37,1.12,60.0,Moderate,10.8,81.2,0.396,2.75,77.5,117.4
Jalisco,Tonalá,2021-11-01,15.49,46.4,22.96,42.45,52.04,13.45,0.8,6.65,39.46,1.24,3.16,2.86,58.0,Moderate,11.8,60.3,0.429,6.45,78.09,118.0
Jalisco,Tonalá,2021-12-01,24.05,40.41,40.35,25.19,78.35,11.05,1.9,9.56,53.46,2.95,5.16,3.12,76.0,Moderate,0.8,54.9,0.443,1.94,79.35,117.2
Jalisco,Tonalá,2022-01-01,44.17,51.02,17.62,49.34,67.65,17.2,1.34,14.74,61.32,3.44,7.76,3.96,122.0,Unhealthy for Sensitive Groups,10.8,45.7,0.43,3.08,76.26,118.9
Jalisco,Tonalá,2022-02-01,27.63,73.22,17.56,24.7,57.82,14.31,1.71,11.44,42.97,1.16,8.69,1.82,84.0,Moderate,11.2,40.2,0.446,3.04,80.26,118.4
Jalisco,Tonalá,2022-03-01,38.19,42.81,30.11,38.39,28.32,3.97,0.68,10.57,49.57,1.72,7.62,2.68,108.0,Unhealthy for Sensitive Groups,13.8,33.1,0.287,0.64,78.74,118.8
Jalisco,Tonalá,2022-04-01,29.96,49.19,13.0,44.65,56.27,14.75,1.06,10.25,56.03,2.78,7.57,2.27,89.0,Moderate,15.9,36.6,0.382,3.86,78.8,118.9
Jalisco,Tonalá,2022-05-01,24.41,39.17,24.39,29.79,48.14,10.17,1.36,13.75,72.09,2.33,7.59,0.56,77.0,Moderate,12.9,58.7,0.501,3.71,78.29,119.1
Jalisco,Tonalá,2022-06-01,24.52,53.22,20.11,29.13,19.56,8.35,0.58,14.77,107.96,1.3,1.0,2.46,77.0,Moderate,9.8,74.8,0.34,3.05,78.1,118.5
Jalisco,Tonalá,2022-07-01,19.63,20.95,18.37,17.24,33.63,2.09,0.84,2.2,113.2,0.6,1.23,1.46,67.0,Moderate,7.3,80.8,0.34,3.22,79.65,119.1
Jalisco,Tonalá,2022-08-01,13.6,43.7,7.36,20.31,33.2,4.34,1.37,11.56,96.51,0.98,4.76,0.94,54.0,Moderate,4.2,66.0,0.408,1.15,78.76,119.1
Jalisco,Tonalá,2022-09-01,13.0,,17.4,9.06,36.29,1.54,1.15,6.48,63.63,0.55,3.36,1.08,53.0,Moderate,7.7,93.2,0.354,2.44,76.63,118.4
Jalisco,Tonalá,2022-10-01,27.61,31.59,6.76,19.55,24.89,,0.55,7.85,75.69,,5.36,2.47,84.0,Moderate,12.0,69.1,0.362,3.18,79.85,118.7
Jalisco,Tonalá,2022-11-01,,60.97,12.59,21.59,58.12,12.71,1.9,18.1,46.53,0.79,8.98,2.01,,,8.3,51.4,0.348,2.98,80.36,119.0
Jalisco,Tonalá,2022-12-01,37.64,57.55,26.27,41.16,39.14,5.19,0.96,20.42,28.61,1.96,7.81,3.42,106.0,Unhealthy for Sensitive Groups,8.0,65.8,0.326,2.92,79.14,119.1
Jalisco,Tonalá,2023-01-01,23.66,32.97,18.07,,23.39,,1.96,10.41,37.29,1.94,6.89,1.08,75.0,Moderate,6.7,58.0,0.34,-0.37,78.97,119.7
Jalisco,Tonalá,2023-02-01,26.59,78.03,30.1,40.08,20.34,9.39,1.55,8.77,43.83,1.93,5.22,3.42,81.0,Moderate,10.9,41.4,0.41,2.07,79.08,120.0
Jalisco,Tonalá,2023-03-01,27.87,78.68,28.02,,35.25,4.76,1.18,9.4,88.85,2.18,7.54,1.57,84.0,Moderate,11.5,37.7,0.409,-0.26,82.02,119.8
Jalisco,Tonalá,2023-04-01,25.67,33.72,33.61,38.38,28.72,11.38,1.28,11.74,88.87,1.21,2.43,2.77,80.0,Moderate,12.9,40.9,0.384,2.11,79.52,120.1
Jalisco,Tonalá,2023-05-01,36.15,,12.99,43.67,43.62,,1.33,10.62,69.66,2.44,3.18,1.58,103.0,Unhealthy for Sensitive Groups,8.2,34.2,0.424,2.11,81.09,120.0
Jalisco,Tonalá,2023-06-01,15.55,34.07,12.52,10.46,11.39,6.07,1.09,10.99,54.11,1.72,3.14,1.19,58.0,Moderate,7.2,70.0,0.371,4.07,78.89,119.5
Jalisco,Tonalá,2023-07-01,17.93,40.68,15.73,25.26,27.89,4.38,0.43,11.34,84.68,1.54,1.15,0.8,63.0,Moderate,10.1,69.7,0.43,4.01,79.87,119.5
Jalisco,Tonalá,2023-08-01,21.92,23.42,15.41,30.76,33.6,5.47,0.48,9.33,73.16,0.95,4.45,0.97,72.0,Moderate,8.0,74.7,0.435,2.13,80.52,119.8
Jalisco,Tonalá,2023-09-01,22.66,29.7,8.26,18.14,17.89,6.64,0.9,,75.11,0.27,3.12,1.11,73.0,Moderate,14.6,86.0,0.467,1.95,81.06,119.9
Jalisco,Tonalá,2023-10-01,13.2,32.62,12.1,18.15,35.93,6.22,1.23,12.81,36.97,0.68,1.89,1.58,53.0,Moderate,14.7,73.9,0.413,2.7,79.65,120.2
Jalisco,Tonalá,2023-11-01,19.55,45.76,30.6,28.96,35.01,8.16,0.88,8.57,56.53,0.72,5.83,3.21,67.0,Moderate,8.5,52.3,0.425,1.69,80.53,119.8
Jalisco,Tonalá,2023-12-01,28.87,105.07,14.66,56.19,74.47,14.63,1.79,25.37,42.34,0.75,9.1,3.54,86.0,Moderate,7.6,49.9,0.388,3.26,80.41,119.7
Jalisco,Tonalá,2024-01-01,28.43,73.55,30.64,37.22,45.1,15.7,2.13,9.5,61.32,0.96,5.54,1.88,85.0,Moderate,8.7,50.6,0.421,2.78,81.55,121.0
Jalisco,Tonalá,2024-02-01,26.24,80.1,38.06,50.71,55.76,9.83,1.23,,82.47,2.81,8.53,2.66,81.0,Moderate,10.2,53.2,0.383,4.82,81.78,120.8
Jalisco,Tonalá,2024-03-01,39.01,56.63,13.69,34.24,41.41,5.33,2.11,18.84,75.72,1.8,7.35,0.84,110.0,Unhealthy for Sensitive Groups,8.7,37.0,0.431,2.79,80.37,120.6
Jalisco,Tonalá,2024-04-01,43.12,60.78,15.67,49.21,22.44,14.38,2.51,7.6,72.68,3.19,6.19,1.88,120.0,Unhealthy for Sensitive Groups,5.8,40.3,0.413,1.97,79.52,120.6
Jalisco,Tonalá,2024-05-01,39.61,71.25,14.27,40.67,48.81,15.31,1.56,25.28,60.32,1.69,5.89,3.5,111.0,Unhealthy for Sensitive Groups,13.7,44.3,0.433,3.59,81.77,121.3
Jalisco,Tonalá,2024-06-01,32.41,37.47,10.78,17.87,,5.34,0.92,,114.42,1.72,1.59,1.38,94.0,Moderate,8.2,63.9,0.427,1.34,79.5,120.9
Jalisco,Tonalá,2024-07-01,12.12,26.9,12.7,20.15,22.55,,0.8,9.91,90.85,1.2,2.52,0.43,51.0,Moderate,8.7,81.8,0.401,2.41,80.17,121.2
Jalisco,Tonalá,2024-08-01,18.42,31.39,18.11,15.84,33.96,6.07,1.12,12.51,83.5,0.86,2.67,1.42,64.0,Moderate,10.0,69.8,0.424,0.63,79.26,120.6
Jalisco,Tonalá,2024-09-01,12.24,45.09,17.18,23.05,16.32,4.49,1.25,11.79,73.68,0.59,4.93,0.52,51.0,Moderate,9.7,87.6,0.453,4.71,80.38,121.2
Jalisco,Tonalá,2024-10-01,19.12,28.51,5.97,17.94,30.57,8.51,0.83,11.27,51.72,0.56,5.1,,66.0,Moderate,7.8,80.6,0.37,1.37,81.96,121.0
Jalisco,Tonalá,2024-11-01,17.75,40.21,7.85,41.16,53.89,6.52,1.96,12.78,73.92,2.11,3.06,2.67,63.0,Moderate,10.3,56.5,0.398,1.5,80.4,120.8
Jalisco,Tonalá,2024-12-01,60.93,79.79,26.0,49.67,33.17,18.35,1.44,26.18,54.39,2.55,11.8,3.82,154.0,Unhealthy,5.7,64.6,0.389,1.09,77.53,121.0
Jalisco,Tonalá,2025-01-01,22.0,64.67,20.2,50.73,59.61,14.42,1.47,13.44,37.18,3.07,4.99,2.79,72.0,Moderate,4.9,45.1,0.439,3.73,81.77,122.1
Jalisco,Tonalá,2025-02-01,,43.06,17.17,22.19,58.03,12.21,1.48,14.26,75.98,2.65,3.52,1.53,,,11.8,40.6,0.437,3.76,79.63,122.4
Jalisco,Tonalá,2025-03-01,29.53,49.43,10.83,,21.41,9.48,1.55,12.18,40.6,1.9,6.52,2.01,88.0,Moderate,7.1,34.2,0.456,1.24,81.07,122.1
Jalisco,Tonalá,2025-04-01,27.77,59.22,14.01,52.19,28.21,7.01,1.18,18.96,,,7.75,2.17,84.0,Moderate,10.9,38.7,0.412,2.44,80.67,122.3
Jalisco,Tonalá,2025-05-01,26.44,64.2,24.29,40.01,48.3,12.46,0.89,14.93,128.74,2.54,6.62,3.14,81.0,Moderate,15.7,40.2,0.435,1.82,81.57,122.0
Jalisco,Tonalá,2025-06-01,21.06,15.97,17.79,29.07,17.67,9.0,0.88,9.95,109.2,1.14,4.2,1.26,70.0,Moderate,8.3,58.5,0.397,4.09,80.2,122.3
Jalisco,Tonalá,2025-07-01,21.03,45.52,7.02,23.9,20.39,5.83,0.44,10.28,40.47,1.22,1.21,1.85,70.0,Moderate,12.2,75.9,0.477,0.88,81.71,121.9
Jalisco,Tonalá,2025-08-01,13.2,24.61,8.6,24.1,27.66,7.03,,9.57,54.72,1.58,2.13,0.89,53.0,Moderate,8.4,65.3,0.418,1.05,81.42,122.1
Jalisco,Tonalá,2025-09-01,21.76,46.33,8.78,24.19,24.32,7.16,1.26,7.82,50.22,1.01,4.71,1.2,71.0,Moderate,7.8,77.8,0.327,2.65,82.19,121.6
Jalisco,Tonalá,2025-10-01,33.53,74.72,23.91,38.1,36.0,7.32,1.33,12.25,89.47,0.91,2.14,0.97,96.0,Moderate,10.5,65.7,0.339,4.28,83.16,122.2
Jalisco,Tonalá,2025-11-01,30.31,49.22,,22.9,20.26,9.82,0.84,19.55,78.53,1.44,3.83,3.31,89.0,Moderate,7.1,58.0,0.376,2.16,82.68,121.5
Jalisco,Tonalá,2025-12-01,23.15,55.83,37.84,41.9,55.05,18.58,2.09,21.33,56.46,3.16,2.5,,74.0,Moderate,2.5,54.0,0.422,1.54,82.3,122.1
Jalisco,Zapopan,2014-01-01,25.16,63.65,26.92,42.11,63.7,15.29,2.61,15.03,39.81,3.49,6.72,2.46,78.0,Moderate,4.1,59.7,0.374,2.71,65.68,110.0
Jalisco,Zapopan,2014-02-01,18.82,,21.07,29.53,54.5,13.03,1.32,24.41,63.93,1.72,6.46,2.85,65.0,Moderate,8.3,52.4,0.452,1.2,66.55,110.0
Jalisco,Zapopan,2014-03-01,21.17,56.27,,24.75,53.65,4.95,1.87,22.87,58.33,2.75,4.32,0.38,70.0,Moderate,6.8,41.7,0.359,2.67,68.62,110.0
Jalisco,Zapopan,2014-04-01,25.48,75.48,23.81,30.8,19.79,6.41,1.3,20.01,60.26,2.3,8.68,1.49,79.0,Moderate,15.4,36.8,0.419,1.97,70.23,110.0
Jalisco,Zapopan,2014-05-01,28.21,64.88,13.71,,45.36,7.27,0.98,19.36,91.15,,6.3,1.8,85.0,Moderate,10.4,41.6,0.416,3.08,69.75,110.3
Jalisco,Zapopan,2014-06-01,17.31,41.7,18.0,21.16,27.49,3.28,0.98,5.15,77.79,1.65,2.13,1.29,62.0,Moderate,9.5,70.8,0.394,2.32,70.18,109.9
Jalisco,Zapopan,2014-07-01,24.87,42.27,16.82,27.53,15.09,2.57,0.6,6.94,74.1,0.62,4.02,0.47,78.0,Moderate,8.1,84.0,0.426,1.67,69.31,109.9
Jalisco,Zapopan,2014-08-01,17.26,31.03,13.65,22.34,16.86,5.27,0.55,11.98,71.95,0.58,,1.3,62.0,Moderate,4.8,76.0,0.356,3.16,70.77,109.7
Jalisco,Zapopan,2014-09-01,21.7,38.75,8.58,,40.44,8.67,0.69,6.49,66.59,1.08,3.24,0.62,71.0,Moderate,6.8,83.7,0.387,2.3,68.67,110.0
Jalisco,Zapopan,2014-10-01,18.85,18.09,19.23,12.25,13.87,7.23,0.86,7.55,42.11,0.74,2.83,0.35,65.0,Moderate,11.7,68.8,0.323,2.23,70.04,110.0
Jalisco,Zapopan,2014-11-01,17.12,53.58,12.84,14.88,,4.02,0.65,15.05,47.46,1.95,7.22,2.11,62.0,Moderate,4.7,59.6,0.408,1.63,73.92,110.2
Jalisco,Zapopan,2014-12-01,50.73,95.09,37.09,55.18,24.31,10.01,1.16,23.58,,,2.99,1.11,138.0,Unhealthy for Sensitive Groups,5.7,50.3,0.297,2.71,67.67,109.7
Jalisco,Zapopan,2015-01-01,29.56,81.32,17.99,26.06,32.0,4.06,1.19,10.71,49.47,1.67,5.69,1.63,88.0,Moderate,8.8,40.1,0.465,2.42,70.84,111.0
Jalisco,Zapopan,2015-02-01,31.33,79.72,21.81,47.83,28.22,9.69,1.13,16.43,59.15,1.05,3.39,0.73,91.0,Moderate,7.3,41.5,0.317,3.53,71.92,110.8
Jalisco,Zapopan,2015-03-01,13.19,18.52,13.68,22.09,28.54,7.46,1.41,15.99,51.59,2.32,3.95,1.76,53.0,Moderate,11.8,41.1,0.408,1.53,71.61,111.3
Jalisco,Zapopan,2015-04-01,37.47,69.22,21.4,41.17,26.67,6.85,1.93,11.21,85.25,1.9,4.57,2.36,106.0,Unhealthy for Sensitive Groups,10.5,41.7,0.454,1.28,74.22,111.3
Jalisco,Zapopan,2015-05-01,43.98,53.13,11.46,29.85,48.43,6.72,2.0,10.01,101.53,3.02,5.29,3.29,122.0,Unhealthy for Sensitive Groups,13.3,39.5,0.314,3.39,68.63,111.3
Jalisco,Zapopan,2015-06-01,18.15,53.65,14.01,,18.76,6.22,0.96,12.5,64.21,1.43,4.26,2.09,64.0,Moderate,8.0,61.6,0.408,1.2,68.29,111.4
Jalisco,Zapopan,2015-07-01,15.08,23.69,10.69,21.56,35.64,5.78,1.05,8.7,66.93,0.68,6.26,2.06,57.0,Moderate,9.0,76.1,0.427,2.73,70.56,111.1
Jalisco,Zapopan,2015-08-01,13.24,37.23,16.19,23.89,27.75,5.95,1.51,8.21,55.42,1.07,3.18,,53.0,Moderate,12.1,63.5,0.389,2.6,69.47,111.4
Jalisco,Zapopan,2015-09-01,18.51,43.74,14.02,14.64,28.3,5.88,0.52,5.94,57.13,1.24,3.84,1.83,64.0,Moderate,6.6,82.3,0.431,3.08,70.78,111.2
Jalisco,Zapopan,2015-10-01,23.41,45.63,19.13,26.25,,2.43,1.58,10.42,53.94,2.04,4.35,1.18,75.0,Moderate,10.0,71.4,0.409,1.75,73.11,111.4
Jalisco,Zapopan,2015-11-01,32.32,81.22,12.83,39.17,53.05,,1.72,8.97,71.94,2.22,2.56,3.08,94.0,Moderate,5.5,50.9,0.386,0.86,70.02,111.1
Jalisco,Zapopan,2015-12-01,30.87,73.58,33.03,44.19,62.31,4.27,2.89,10.37,28.67,3.22,8.85,2.32,90.0,Moderate,3.9,54.1,0.314,2.19,72.58,111.7
Jalisco,Zapopan,2016-01-01,20.47,74.99,26.32,28.02,54.62,12.46,2.66,14.16,58.76,1.55,7.27,1.37,69.0,Moderate,4.2,58.9,0.381,2.56,72.35,112.2
Jalisco,Zapopan,2016-02-01,40.39,40.76,24.11,42.86,59.79,13.74,1.26,17.4,47.42,1.6,7.33,2.59,113.0,Unhealthy for Sensitive Groups,12.3,40.2,0.481,2.94,69.65,112.3
Jalisco,Zapopan,2016-03-01,32.16,36.84,27.08,25.97,50.79,4.13,1.4,10.34,39.53,2.98,8.87,0.61,93.0,Moderate,6.8,49.6,0.486,2.8,75.64,112.0
Jalisco,Zapopan,2016-04-01,24.63,57.44,21.44,25.36,36.85,8.81,1.71,12.51,94.38,2.08,7.37,2.18,77.0,Moderate,8.1,41.3,0.314,1.22,72.14,112.3
Jalisco,Zapopan,2016-05-01,,84.92,17.5,43.71,69.42,11.03,,9.13,,3.37,3.99,4.09,,,11.7,39.7,0.429,1.8,73.87,112.3
Jalisco,Zapopan,2016-06-01,10.0,30.13,13.51,18.28,21.34,7.48,0.73,11.63,74.46,1.05,1.85,1.98,42.0,Good,6.3,67.5,0.415,2.42,72.68,112.4
Jalisco,Zapopan,2016-07-01,25.55,30.93,,25.34,,5.86,0.9,6.11,51.62,1.65,1.92,1.01,79.0,Moderate,11.9,66.6,0.311,3.13,73.23,112.2
Jalisco,Zapopan,2016-08-01,22.66,38.34,3.63,27.05,22.32,6.57,0.58,,84.63,0.65,1.99,1.78,73.0,Moderate,9.3,63.5,0.419,4.88,70.98,112.1
Jalisco,Zapopan,2016-09-01,20.69,33.49,6.33,20.64,17.29,4.39,0.7,,67.53,0.38,5.26,1.0,69.0,Moderate,15.0,84.0,0.462,2.78,70.42,112.0
Jalisco,Zapopan,2016-10-01,29.24,28.04,,33.19,,5.42,0.37,15.87,56.45,1.72,2.59,2.03,87.0,Moderate,6.1,78.4,0.404,2.75,73.24,112.1
Jalisco,Zapopan,2016-11-01,25.99,57.1,11.57,,36.85,13.87,0.96,15.57,47.55,1.84,2.86,2.19,80.0,Moderate,10.2,56.6,0.399,4.16,72.88,112.1
Jalisco,Zapopan,2016-12-01,37.35,93.42,25.02,35.39,32.76,10.38,1.76,16.57,28.61,3.93,10.07,2.04,106.0,Unhealthy for Sensitive Groups,6.6,61.6,0.42,3.18,72.6,112.3
Jalisco,Zapopan,2017-01-01,23.34,61.37,32.85,44.44,29.73,14.88,2.65,16.14,62.78,3.08,8.04,2.38,75.0,Moderate,10.6,49.3,0.344,4.78,71.5,113.2
Jalisco,Zapopan,2017-02-01,43.42,47.88,15.58,33.62,38.65,13.81,1.66,13.65,56.14,2.68,10.07,3.17,120.0,Unhealthy for Sensitive Groups,10.0,46.5,0.405,2.04,71.36,113.2
Jalisco,Zapopan,2017-03-01,27.37,73.92,12.46,35.87,14.47,10.77,0.78,21.26,50.19,2.23,4.47,3.55,83.0,Moderate,14.5,49.7,0.363,4.68,71.53,113.4
Jalisco,Zapopan,2017-04-01,32.68,71.74,30.35,26.82,36.01,14.31,1.71,9.55,79.31,2.87,7.9,1.47,94.0,Moderate,7.6,39.8,0.39,1.33,74.37,112.8
Jalisco,Zapopan,2017-05-01,44.39,39.69,23.2,19.21,30.27,7.84,1.89,20.21,55.44,0.95,10.18,2.45,123.0,Unhealthy for Sensitive Groups,11.9,48.3,0.416,3.16,71.32,113.6
Jalisco,Zapopan,2017-06-01,19.44,26.22,13.77,23.22,26.11,7.29,0.79,,52.5,1.86,3.31,0.67,66.0,Moderate,12.1,65.4,0.406,1.92,69.93,113.4
Jalisco,Zapopan,2017-07-01,18.99,22.13,11.98,18.35,28.09,4.07,0.8,10.29,74.33,1.07,5.34,1.34,65.0,Moderate,5.2,80.8,0.51,2.19,69.61,113.0
Jalisco,Zapopan,2017-08-01,20.73,27.65,13.89,18.49,35.05,3.81,1.15,4.57,39.05,1.04,3.05,1.54,69.0,Moderate,5.9,77.1,0.472,2.95,72.89,113.6
Jalisco,Zapopan,2017-09-01,24.68,25.25,16.7,19.4,7.43,8.84,0.46,12.16,78.48,0.45,4.09,1.48,77.0,Moderate,8.9,71.1,0.466,2.68,69.98,113.0
Jalisco,Zapopan,2017-10-01,32.06,,15.14,27.94,33.07,10.71,1.28,,68.17,2.12,3.42,2.12,93.0,Moderate,13.4,70.2,0.36,3.51,71.11,113.0
Jalisco,Zapopan,2017-11-01,16.45,46.88,22.58,23.07,53.22,,2.19,8.49,64.18,1.79,7.14,0.94,60.0,Moderate,4.2,66.6,0.394,3.66,71.59,113.5
Jalisco,Zapopan,2017-12-01,42.63,76.19,12.64,56.32,40.59,15.9,1.77,22.55,31.6,2.85,9.88,3.57,119.0,Unhealthy for Sensitive Groups,5.3,64.7,0.396,2.34,73.22,113.1
Jalisco,Zapopan,2018-01-01,22.59,48.88,12.56,32.99,56.9,14.01,0.72,9.43,,3.4,10.28,,73.0,Moderate,6.1,59.9,0.381,1.32,72.72,114.4
Jalisco,Zapopan,2018-02-01,30.98,41.26,11.34,23.92,31.89,7.12,0.93,8.68,37.39,0.69,2.46,1.24,91.0,Moderate,5.8,42.3,0.409,2.32,72.65,114.6
Jalisco,Zapopan,2018-03-01,32.55,69.49,22.42,35.74,43.57,6.37,2.15,16.99,70.71,0.86,9.1,2.75,94.0,Moderate,11.5,34.3,0.385,2.59,73.38,114.4
Jalisco,Zapopan,2018-04-01,21.63,66.55,,16.34,36.4,4.65,2.16,14.14,47.54,1.31,3.75,2.63,71.0,Moderate,13.5,43.9,0.409,4.29,73.21,114.2
Jalisco,Zapopan,2018-05-01,45.85,68.65,29.2,48.7,48.62,,2.33,14.68,73.41,1.65,2.0,2.13,126.0,Unhealthy for Sensitive Groups,15.8,34.5,0.36,4.93,72.09,114.3
Jalisco,Zapopan,2018-06-01,10.01,16.84,11.18,20.26,39.46,6.49,0.56,,71.12,0.84,5.26,0.81,42.0,Good,12.1,71.4,0.297,2.57,76.71,114.1
Jalisco,Zapopan,2018-07-01,13.63,47.26,10.45,11.92,19.64,3.29,1.34,5.59,39.28,,4.02,0.14,54.0,Moderate,6.8,75.4,0.383,3.24,75.45,114.2
Jalisco,Zapopan,2018-08-01,8.33,21.94,13.27,22.15,14.91,6.05,0.44,10.73,58.41,0.56,2.56,2.05,35.0,Good,12.7,74.7,0.375,1.76,74.7,114.4
Jalisco,Zapopan,2018-09-01,11.1,29.35,8.85,24.61,21.28,4.44,1.29,4.46,52.89,1.75,3.27,2.29,46.0,Good,10.2,86.4,0.41,2.17,74.87,114.7
Jalisco,Zapopan,2018-10-01,24.46,61.83,13.36,19.71,32.57,8.91,1.38,5.06,56.05,0.81,6.66,0.99,77.0,Moderate,13.3,63.6,0.445,4.81,74.94,114.2
Jalisco,Zapopan,2018-11-01,43.7,63.19,13.74,27.84,44.13,5.94,1.99,7.21,38.7,1.15,9.87,3.41,121.0,Unhealthy for Sensitive Groups,6.2,63.7,0.4,3.23,76.81,114.4
Jalisco,Zapopan,2018-12-01,20.87,89.25,19.76,26.65,51.77,12.72,1.78,10.15,56.98,2.72,5.62,3.63,69.0,Moderate,2.8,47.7,0.411,2.05,73.87,114.1
Jalisco,Zapopan,2019-01-01,43.25,57.01,21.57,23.58,66.65,9.79,1.19,8.14,36.0,2.36,9.88,1.15,120.0,Unhealthy for Sensitive Groups,5.4,48.8,0.482,2.91,74.01,115.5
Jalisco,Zapopan,2019-02-01,39.07,73.22,6.3,20.21,22.3,13.65,2.26,22.24,77.65,2.08,8.96,2.06,110.0,Unhealthy for Sensitive Groups,13.4,47.2,0.418,1.78,74.79,115.2
Jalisco,Zapopan,2019-03-01,33.98,66.19,13.84,45.63,57.69,4.29,2.25,8.56,96.75,2.66,4.5,0.87,97.0,Moderate,14.1,46.0,0.368,2.74,75.8,115.5
Jalisco,Zapopan,2019-04-01,28.66,52.59,26.5,44.06,55.85,12.89,1.15,11.13,108.83,2.77,5.15,2.56,86.0,Moderate,6.5,41.9,0.34,3.39,72.18,115.4
Jalisco,Zapopan,2019-05-01,14.05,45.74,14.17,17.09,41.04,12.66,1.57,8.92,101.71,2.49,6.5,2.03,55.0,Moderate,7.5,35.4,0.366,3.01,74.73,115.7
Jalisco,Zapopan,2019-06-01,20.48,37.43,15.7,33.05,24.03,7.28,1.49,11.22,66.75,1.82,6.17,,69.0,Moderate,10.4,57.5,0.367,3.96,74.58,115.8
Jalisco,Zapopan,2019-07-01,13.09,17.69,15.21,13.32,17.83,1.54,0.43,5.35,,1.48,1.63,0.42,53.0,Moderate,10.2,65.3,0.461,1.07,75.45,115.7
Jalisco,Zapopan,2019-08-01,16.63,17.6,6.18,25.34,33.45,5.29,0.85,7.47,72.64,0.46,2.48,0.63,61.0,Moderate,3.9,83.2,0.502,4.15,75.24,115.6
Jalisco,Zapopan,2019-09-01,8.04,19.59,10.38,17.91,12.06,6.41,1.27,12.7,46.68,1.17,4.6,0.8,34.0,Good,11.2,72.2,0.499,3.31,75.43,115.4
Jalisco,Zapopan,2019-10-01,19.38,52.22,13.25,33.03,41.01,6.07,1.12,11.1,73.03,1.23,2.51,,66.0,Moderate,12.6,66.8,0.392,4.09,75.32,115.8
Jalisco,Zapopan,2019-11-01,20.95,62.34,19.78,29.51,34.25,10.51,,9.35,61.25,2.24,7.99,3.43,70.0,Moderate,12.5,64.7,0.385,2.69,75.6,115.7
Jalisco,Zapopan,2019-12-01,42.99,95.47,31.67,39.35,69.99,10.72,0.73,22.25,64.57,1.02,6.09,1.31,119.0,Unhealthy for Sensitive Groups,7.9,49.6,0.384,2.83,75.33,115.4
Jalisco,Zapopan,2020-01-01,29.09,50.33,11.7,21.1,48.08,6.43,1.52,22.65,72.4,3.02,7.12,3.72,87.0,Moderate,4.6,49.4,0.417,0.7,77.07,116.5
Jalisco,Zapopan,2020-02-01,22.75,91.21,22.43,45.33,28.84,4.71,2.47,12.68,60.7,2.03,9.16,2.28,73.0,Moderate,5.8,52.7,0.445,1.36,75.42,116.5
Jalisco,Zapopan,2020-03-01,16.96,77.94,8.32,19.61,43.61,13.95,1.83,20.8,86.51,2.74,5.83,3.16,61.0,Moderate,14.5,51.2,0.384,2.04,74.88,116.8
Jalisco,Zapopan,2020-04-01,12.62,27.46,10.93,17.74,21.8,0.5,1.02,4.08,61.61,1.48,3.01,0.68,52.0,Moderate,9.7,36.4,0.387,0.61,76.82,116.6
Jalisco,Zapopan,2020-05-01,25.55,55.08,16.4,24.94,15.32,9.4,0.68,13.62,57.99,,7.12,1.42,79.0,Moderate,11.9,54.5,0.361,3.09,76.51,116.4
Jalisco,Zapopan,2020-06-01,18.47,45.83,6.69,21.07,13.4,2.76,0.65,11.04,90.99,0.77,4.4,0.46,64.0,Moderate,5.3,56.4,0.378,1.09,77.1,116.7
Jalisco,Zapopan,2020-07-01,16.28,20.51,2.81,10.76,30.01,4.09,0.53,5.26,42.51,0.74,,1.83,60.0,Moderate,8.4,70.3,0.351,1.53,78.48,116.5
Jalisco,Zapopan,2020-08-01,18.51,34.51,9.12,17.1,15.82,7.25,0.84,6.13,67.59,0.91,2.91,1.24,64.0,Moderate,10.3,65.8,0.367,4.69,75.65,116.6
Jalisco,Zapopan,2020-09-01,19.38,32.75,14.72,26.67,15.4,6.52,0.94,8.9,60.35,0.91,1.03,1.3,66.0,Moderate,10.6,65.6,0.371,4.01,78.52,116.6
Jalisco,Zapopan,2020-10-01,,40.24,13.86,36.07,33.16,11.35,1.62,13.35,74.5,1.78,6.68,2.1,,,11.8,66.4,0.423,3.55,76.89,116.6
Jalisco,Zapopan,2020-11-01,41.37,66.24,26.28,17.68,22.39,4.31,1.61,10.48,74.33,1.41,7.77,0.46,115.0,Unhealthy for Sensitive Groups,10.1,61.3,0.336,2.55,75.54,116.3
