State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Pays de la Loire,Cholet,2019-11-01,18.76,28.77,3.51,9.76,13.27,7.84,0.48,2.95,36.27,1.34,4.18,1.62,95,Satisfactory,19.66,65.61,0.0079,0.88,3.32,1207.17
Normandie,Rouen,2019-11-01,12.64,36.22,16.36,28.84,45.19,5.51,0.5,5.1,49.66,1.59,5.91,1.68,56,Satisfactory,7.92,56.45,0.012,1.3,15.44,4626.02
Normandie,Caen,2019-11-01,19.31,27.85,10.1,27.14,37.24,4.15,0.55,4.07,44.27,0.95,2.71,2.6,76,Satisfactory,17.51,67.85,0.0128,0.8,5.2,800.86
Normandie,Le Havre,2019-11-01,15.07,23.22,7.1,17.04,24.13,3.69,0.51,3.61,32.71,0.89,2.32,2.14,55,Satisfactory,28.37,76.76,0.0014,0.69,9.98,3166.63
Normandie,Cherbourg-en-Cotentin,2019-11-01,16.61,24.99,9.0,21.25,30.25,7.19,0.78,4.11,31.27,0.7,1.66,0.92,86,Satisfactory,20.87,65.39,0.0059,0.83,4.61,1057.02
Normandie,Évreux,2019-11-01,15.67,30.03,7.6,18.76,26.36,4.71,0.29,2.7,22.98,0.54,2.02,0.93,67,Satisfactory,15.05,76.07,0.0066,1.48,4.32,724.85
Bretagne,Rennes,2019-11-01,14.22,19.58,8.72,19.51,28.23,7.11,0.53,3.83,56.36,1.37,4.96,1.66,80,Satisfactory,22.46,57.1,0.014,0.81,5.25,1011.69
Bretagne,Brest,2019-11-01,12.05,18.53,9.18,20.0,29.18,8.96,0.45,2.93,32.21,1.58,6.06,4.28,83,Satisfactory,12.39,77.67,0.0136,0.61,5.08,818.28
Bretagne,Quimper,2019-11-01,11.17,22.51,2.62,6.55,9.17,12.63,0.44,2.44,41.37,0.86,2.1,1.66,23,Good,13.68,77.26,0.0076,0.84,6.34,1209.1
Bretagne,Lorient,2019-11-01,13.89,18.56,7.04,16.76,23.8,3.71,0.58,3.77,33.54,1.19,2.95,2.93,72,Satisfactory,20.44,64.05,0.0027,0.88,4.35,1037.25
Bretagne,Vannes,2019-11-01,16.39,22.01,16.96,29.66,46.62,7.63,0.47,2.45,44.28,0.62,2.01,0.8,89,Satisfactory,12.77,70.91,0.0038,0.58,6.13,414.21
Bourgogne-Franche-Comté,Dijon,2019-11-01,19.06,19.65,11.45,24.02,35.47,11.0,0.64,2.13,41.82,1.4,4.1,1.75,77,Satisfactory,9.8,52.53,0.0051,1.4,4.64,1307.75
Bourgogne-Franche-Comté,Besançon,2019-11-01,11.77,28.67,17.45,32.28,49.74,7.78,0.5,2.88,37.89,1.12,2.71,1.71,32,Good,0.0,82.1,0.0093,1.08,4.49,822.6
Bourgogne-Franche-Comté,Belfort,2019-11-01,13.32,20.29,3.72,7.56,11.28,8.73,0.57,3.13,55.44,1.18,2.47,3.12,95,Satisfactory,13.88,78.17,0.0076,0.32,6.13,1118.2
Bourgogne-Franche-Comté,Chalon-sur-Saône,2019-11-01,6.94,29.07,5.43,10.83,16.26,13.47,0.42,2.94,50.52,0.99,2.98,2.53,28,Good,9.89,79.08,0.0142,0.92,2.88,1316.36
Centre-Val de Loire,Tours,2019-11-01,17.29,25.42,9.25,29.13,38.38,9.14,0.45,2.9,46.72,1.18,4.22,3.22,55,Satisfactory,10.23,41.42,0.0041,1.17,5.05,100.99
Centre-Val de Loire,Orléans,2019-11-01,10.56,33.15,9.6,26.22,35.82,8.09,0.41,2.72,34.59,0.96,2.14,2.26,15,Good,8.04,74.22,0.006,1.37,4.65,705.55
Centre-Val de Loire,Bourges,2019-11-01,17.27,29.17,12.78,23.43,36.21,5.49,0.49,1.76,47.38,0.48,1.17,0.92,85,Satisfactory,7.6,74.24,0.0096,1.19,5.44,1326.49
Centre-Val de Loire,Blois,2019-11-01,24.05,23.96,13.73,32.72,46.44,7.06,0.5,0.95,54.07,0.52,1.63,1.09,83,Satisfactory,16.1,89.19,0.0101,1.35,4.87,558.1
Île-de-France,Paris,2019-12-01,25.77,45.38,12.34,28.33,40.66,3.14,0.95,1.87,43.81,1.02,2.13,2.75,87,Satisfactory,16.72,58.46,0.0103,1.24,11.04,6232.57
Île-de-France,Boulogne-Billancourt,2019-12-01,9.14,22.96,13.7,29.03,42.74,2.96,0.72,3.61,42.72,0.69,1.46,2.06,37,Good,7.82,65.94,0.0119,0.96,5.1,1216.85
Île-de-France,Saint-Denis,2019-12-01,15.72,11.53,6.23,13.62,19.84,10.64,0.68,3.51,27.39,1.41,4.74,3.28,78,Satisfactory,11.27,75.46,0.0003,0.94,3.87,967.85
Île-de-France,Argenteuil,2019-12-01,13.35,26.13,13.09,32.49,45.58,9.98,0.74,3.95,32.66,1.02,3.28,2.78,97,Satisfactory,21.18,60.41,0.0068,0.9,3.67,1048.42
Île-de-France,Montreuil,2019-12-01,17.23,15.93,5.23,14.19,19.42,8.55,0.43,3.21,39.44,0.89,2.73,1.31,65,Satisfactory,13.36,100.0,0.0026,0.5,4.78,828.04
Île-de-France,Nanterre,2019-12-01,14.97,35.23,10.97,30.68,41.65,5.11,0.55,4.17,37.59,1.3,4.57,2.67,98,Satisfactory,11.15,83.84,0.0013,0.56,6.13,689.62
Île-de-France,Vitry-sur-Seine,2019-12-01,7.61,17.29,5.27,11.28,16.56,6.33,0.67,1.87,43.39,1.13,3.85,1.2,29,Good,13.15,57.19,0.0156,0.28,5.59,1077.95
Île-de-France,Créteil,2019-12-01,12.07,17.47,7.47,21.47,28.94,7.08,0.76,1.27,48.53,1.22,3.76,2.41,54,Satisfactory,10.41,69.44,0.004,0.56,4.14,717.53
Île-de-France,Asnières-sur-Seine,2019-12-01,12.71,20.94,5.73,15.28,21.01,4.58,0.56,2.69,39.8,1.33,4.71,1.93,93,Satisfactory,17.81,66.66,0.005,0.31,6.83,590.23
Île-de-France,Colombes,2019-12-01,17.78,26.93,7.44,21.79,29.23,7.54,0.57,2.7,48.7,0.58,1.41,1.12,73,Satisfactory,7.48,72.81,0.0039,1.57,5.36,1093.42
Auvergne-Rhône-Alpes,Lyon,2019-12-01,23.58,34.49,13.05,28.83,41.87,5.63,1.07,4.34,42.25,0.98,3.48,2.75,56,Satisfactory,7.82,59.72,0.0131,0.67,9.86,6311.44
Auvergne-Rhône-Alpes,Saint-Étienne,2019-12-01,25.25,21.64,10.02,23.35,33.37,2.54,0.59,4.47,39.29,0.82,1.75,2.36,93,Satisfactory,16.76,61.13,0.0011,0.71,9.72,2562.02
Auvergne-Rhône-Alpes,Grenoble,2019-12-01,13.09,16.01,9.35,19.77,29.12,9.57,0.15,4.79,35.21,0.83,1.99,1.37,58,Satisfactory,15.71,71.75,0.0074,0.61,6.36,647.37
Auvergne-Rhône-Alpes,Villeurbanne,2019-12-01,10.23,21.33,9.68,21.8,31.49,7.52,0.58,3.58,41.12,0.91,3.41,1.35,22,Good,13.39,68.94,0.013,0.47,5.3,675.03
Auvergne-Rhône-Alpes,Clermont-Ferrand,2019-12-01,19.65,25.58,10.11,25.98,36.09,9.11,0.48,1.84,47.74,0.71,1.44,1.77,57,Satisfactory,19.89,54.89,0.0142,0.94,5.94,530.73
Auvergne-Rhône-Alpes,Annecy,2019-12-01,15.63,27.76,8.73,25.27,33.99,8.38,0.26,4.82,43.29,0.99,2.8,1.81,65,Satisfactory,15.46,67.57,0.0076,1.2,3.76,674.73
Auvergne-Rhône-Alpes,Vénissieux,2019-12-01,11.62,36.89,8.73,16.72,25.45,3.87,0.75,2.03,61.52,0.37,1.19,0.56,26,Good,12.38,72.01,0.0064,1.4,7.08,262.22
Auvergne-Rhône-Alpes,Valence,2019-12-01,18.31,33.0,8.16,20.38,28.53,10.08,0.38,2.92,23.94,1.15,2.62,3.19,88,Satisfactory,6.46,74.63,0.0108,1.06,3.99,863.93
Auvergne-Rhône-Alpes,Chambéry,2019-12-01,16.94,21.87,11.03,21.44,32.47,7.18,0.67,1.79,34.91,1.81,5.33,4.88,60,Satisfactory,12.83,87.02,0.0162,0.94,4.59,729.37
Provence-Alpes-Côte d'Azur,Marseille,2019-12-01,18.1,34.38,10.07,29.36,39.43,5.24,0.73,3.58,48.08,0.94,3.29,1.74,83,Satisfactory,23.75,66.03,0.0061,0.6,10.26,8729.44
Provence-Alpes-Côte d'Azur,Nice,2019-12-01,10.2,27.82,16.9,34.58,51.48,12.52,0.6,2.57,47.92,0.9,2.82,2.35,34,Good,34.06,66.3,0.0045,1.19,5.33,927.14
Provence-Alpes-Côte d'Azur,Toulon,2019-12-01,19.21,17.64,2.47,4.31,6.77,5.34,0.64,3.14,20.2,0.92,2.4,1.62,64,Satisfactory,9.86,70.72,0.0108,0.88,3.67,997.51
Provence-Alpes-Côte d'Azur,Aix-en-Provence,2019-12-01,8.39,33.43,1.05,3.14,4.19,9.99,0.36,4.08,37.52,1.71,4.93,1.84,34,Good,15.49,78.36,0.0098,1.47,4.54,1092.37
Provence-Alpes-Côte d'Azur,Avignon,2019-12-01,22.66,16.59,7.06,18.78,25.84,12.28,0.55,2.72,54.09,1.25,4.48,2.49,68,Satisfactory,14.38,77.11,0.0071,1.42,4.19,1274.21
Provence-Alpes-Côte d'Azur,Antibes,2019-12-01,15.89,10.49,11.14,22.53,33.67,5.0,0.58,2.15,54.56,1.19,4.41,3.01,89,Satisfactory,33.6,67.79,0.0103,0.14,3.55,1400.06
Provence-Alpes-Côte d'Azur,Cannes,2019-12-01,6.97,17.75,11.38,19.22,30.6,2.15,0.47,4.17,43.01,1.21,4.14,2.83,15,Good,21.02,73.08,0.0152,0.78,5.19,943.64
Provence-Alpes-Côte d'Azur,La Seyne-sur-Mer,2019-12-01,10.69,35.7,7.51,18.81,26.32,5.86,0.61,3.86,34.53,1.13,2.63,3.01,40,Good,15.13,63.7,0.0179,1.95,4.26,1065.98
Hauts-de-France,Lille,2019-12-01,15.37,25.52,17.81,44.15,61.96,4.5,1.04,4.42,44.56,1.16,3.07,2.29,75,Satisfactory,15.01,61.72,0.0073,1.31,11.83,6724.97
Hauts-de-France,Amiens,2019-12-01,18.51,33.18,3.18,9.45,12.64,7.59,0.45,2.48,48.06,1.29,2.8,2.86,69,Satisfactory,12.34,70.16,0.0099,0.89,5.77,369.53
Hauts-de-France,Roubaix,2019-12-01,10.78,33.04,9.16,15.58,24.74,6.78,0.53,2.23,33.99,0.78,1.81,1.84,25,Good,15.38,63.0,0.0155,0.42,5.16,824.56
Hauts-de-France,Tourcoing,2019-12-01,14.51,15.1,6.97,19.95,26.92,9.83,0.81,3.73,44.35,0.25,0.95,0.34,67,Satisfactory,20.42,67.03,0.0092,1.33,4.13,1185.93
Hauts-de-France,Dunkerque,2019-12-01,21.11,35.17,8.69,18.32,27.02,4.31,0.63,8.11,34.3,1.06,3.82,1.87,91,Satisfactory,24.73,73.58,0.0132,1.53,15.49,2383.33
Hauts-de-France,Calais,2019-12-01,15.5,22.01,11.01,19.59,30.6,3.74,0.52,0.89,43.05,0.55,1.67,0.56,77,Satisfactory,21.33,70.19,0.0126,0.05,5.52,1243.63
Hauts-de-France,Villeneuve-d'Ascq,2019-12-01,13.42,26.62,6.32,14.24,20.56,4.49,0.42,4.38,29.09,0.22,0.75,0.46,93,Satisfactory,14.11,81.45,0.01,0.79,5.68,566.49
Hauts-de-France,Valenciennes,2019-12-01,29.83,38.54,4.89,15.0,19.89,7.02,0.64,7.76,26.92,1.03,4.11,1.64,63,Satisfactory,23.8,59.29,0.0148,0.86,13.25,3895.82
Occitanie,Toulouse,2019-12-01,20.9,26.27,19.71,56.09,75.8,6.61,1.08,2.9,23.1,0.96,2.24,1.66,60,Satisfactory,9.8,83.42,0.0116,1.0,10.64,8887.78
Occitanie,Montpellier,2019-12-01,12.69,38.01,10.49,28.77,39.26,5.58,0.48,3.07,54.74,0.71,2.1,1.11,86,Satisfactory,6.94,71.04,0.0062,-0.3,3.51,1040.78
Occitanie,Nîmes,2019-12-01,12.0,20.56,8.37,14.12,22.49,8.31,0.44,2.84,32.82,0.86,2.66,2.36,28,Good,8.44,78.68,0.0101,0.67,5.8,1063.18
Occitanie,Perpignan,2019-12-01,16.61,23.81,14.44,26.46,40.9,5.95,0.52,2.17,32.76,1.55,4.44,1.83,58,Satisfactory,4.7,59.45,0.0131,0.65,4.22,235.48
Occitanie,Béziers,2019-12-01,9.36,20.07,6.66,18.38,25.05,6.27,0.57,3.96,37.05,1.47,5.49,1.71,33,Good,6.04,72.57,0.0061,1.39,4.35,600.02
Occitanie,Montauban,2019-12-01,16.61,25.91,4.96,8.47,13.43,8.21,0.51,4.45,32.49,1.29,4.33,1.68,88,Satisfactory,10.01,67.32,0.009,1.3,4.59,898.51
Occitanie,Narbonne,2019-12-01,12.99,38.71,7.19,19.07,26.26,11.15,0.58,2.85,31.5,0.86,3.02,1.2,71,Satisfactory,20.23,79.05,0.0204,0.11,4.12,1132.59
Occitanie,Albi,2019-12-01,13.14,17.67,4.25,12.25,16.51,5.91,0.73,4.27,42.82,0.95,2.7,2.28,89,Satisfactory,10.22,78.43,0.0135,0.68,6.65,1085.19
Nouvelle-Aquitaine,Bordeaux,2019-12-01,15.75,17.73,14.73,28.4,43.13,5.13,1.11,2.74,34.94,0.65,2.54,1.17,69,Satisfactory,30.07,83.4,0.0127,0.97,7.39,11710.34
Nouvelle-Aquitaine,Limoges,2019-12-01,11.21,24.41,18.05,31.9,49.96,7.06,0.54,3.36,49.21,1.03,2.39,2.05,19,Good,14.45,54.61,0.0087,2.1,4.01,765.78
Nouvelle-Aquitaine,Poitiers,2019-12-01,18.11,19.78,7.02,22.3,29.32,5.65,0.61,4.22,52.35,1.21,3.79,1.93,59,Satisfactory,16.76,73.61,0.0106,1.39,2.86,954.89
Nouvelle-Aquitaine,Pau,2019-12-01,16.26,14.5,13.26,31.34,44.6,11.56,0.42,2.83,44.58,0.49,1.84,0.78,79,Satisfactory,17.15,59.84,0.0158,0.98,4.03,961.24
Nouvelle-Aquitaine,La Rochelle,2019-12-01,13.11,18.76,6.44,14.66,21.1,5.18,0.51,3.62,53.34,0.49,1.19,1.27,55,Satisfactory,29.49,72.04,0.0159,0.9,5.08,787.03
Nouvelle-Aquitaine,Mérignac,2019-12-01,15.24,25.88,5.87,14.5,20.37,7.99,0.5,1.28,46.37,1.32,4.41,2.21,88,Satisfactory,11.77,77.46,0.001,0.79,2.46,1146.76
Nouvelle-Aquitaine,Pessac,2019-12-01,14.24,28.25,10.33,17.95,28.29,6.89,0.68,3.02,44.14,0.76,2.22,1.89,55,Satisfactory,16.16,71.98,0.0025,0.79,4.3,845.51
Nouvelle-Aquitaine,Niort,2019-12-01,14.92,14.97,7.94,16.71,24.65,7.42,0.63,2.08,45.79,0.38,1.34,0.57,73,Satisfactory,17.98,90.64,0.0133,0.91,6.38,755.4
Grand Est,Strasbourg,2019-12-01,27.73,25.4,8.25,20.06,28.31,3.54,0.77,2.34,35.77,1.18,3.81,2.65,83,Satisfactory,15.53,70.3,0.0071,0.58,9.66,8792.06
Grand Est,Reims,2019-12-01,15.9,31.67,8.63,19.83,28.46,0.0,0.61,1.04,41.23,0.66,2.6,1.25,74,Satisfactory,19.45,49.35,0.0008,0.5,5.32,398.04
Grand Est,Metz,2019-12-01,18.77,21.82,5.27,10.88,16.15,0.06,0.76,1.86,54.32,0.65,1.79,0.98,54,Satisfactory,20.1,86.45,0.0073,2.1,5.12,871.01
Grand Est,Mulhouse,2019-12-01,23.61,41.38,9.31,25.77,35.08,5.78,0.42,8.95,33.81,1.29,3.25,2.93,74,Satisfactory,21.65,68.57,0.0094,0.77,16.66,4078.01
Grand Est,Nancy,2019-12-01,16.03,28.53,5.6,14.99,20.59,11.43,0.23,3.41,55.46,0.84,2.32,1.97,55,Satisfactory,11.74,69.31,0.0064,0.25,7.01,1039.25
Grand Est,Colmar,2019-12-01,10.82,23.87,4.35,12.98,17.33,7.49,0.22,4.34,39.18,1.48,3.78,1.49,18,Good,10.11,61.15,0.0055,1.23,3.91,1089.47
Grand Est,Troyes,2019-12-01,18.59,25.15,2.22,4.66,6.88,7.16,0.35,3.87,45.02,0.88,1.96,2.46,51,Satisfactory,10.28,72.66,0.0086,0.71,3.9,925.13
Pays de la Loire,Nantes,2019-12-01,24.07,25.66,9.9,22.56,32.46,6.61,0.74,1.95,40.11,0.81,2.23,1.77,53,Satisfactory,13.4,71.95,0.0101,0.35,11.2,11421.33
Pays de la Loire,Angers,2019-12-01,20.42,25.83,13.29,26.9,40.19,5.11,0.38,3.44,35.44,0.97,3.48,1.51,58,Satisfactory,20.6,68.57,0.0154,0.73,4.72,330.25
Pays de la Loire,Le Mans,2019-12-01,16.99,29.43,10.42,20.84,31.26,8.67,0.37,2.4,39.28,0.74,2.4,2.04,61,Satisfactory,13.2,51.22,0.0176,1.26,4.62,685.93
Pays de la Loire,Saint-Nazaire,2019-12-01,10.88,42.88,10.58,17.95,28.52,7.05,0.54,7.86,32.35,0.78,2.26,2.25,34,Good,14.01,81.97,0.0186,0.93,16.11,3442.64
Pays de la Loire,Cholet,2019-12-01,11.65,15.31,2.62,5.14,7.76,8.76,0.62,1.64,47.22,1.37,4.22,3.72,37,Good,10.21,46.44,0.012,1.08,6.86,646.19
Normandie,Rouen,2019-12-01,32.09,25.31,13.71,24.53,38.24,4.33,0.52,11.0,44.29,1.33,4.17,3.81,88,Satisfactory,20.12,70.14,0.0167,0.69,13.96,2965.86
Normandie,Caen,2019-12-01,14.56,31.43,10.91,19.08,29.99,7.58,0.59,2.39,56.55,0.7,2.36,1.08,72,Satisfactory,13.26,74.76,0.0002,0.88,5.63,687.57
Normandie,Le Havre,2019-12-01,9.71,32.05,9.25,25.99,35.24,4.18,0.39,8.69,25.4,1.33,2.89,3.9,15,Good,28.29,70.9,0.0082,1.14,8.82,2834.39
Normandie,Cherbourg-en-Cotentin,2019-12-01,10.34,28.82,4.4,12.53,16.93,2.09,0.67,2.32,29.29,1.2,4.66,2.39,27,Good,21.29,63.69,0.0122,1.3,4.77,521.27
Normandie,Évreux,2019-12-01,12.76,21.17,7.8,22.48,30.27,4.09,0.8,0.86,39.63,1.24,4.67,1.81,72,Satisfactory,15.38,71.95,0.0145,0.62,4.16,1180.28
Bretagne,Rennes,2019-12-01,15.2,37.38,13.51,31.22,44.74,8.13,0.5,2.48,45.66,1.0,2.54,2.86,87,Satisfactory,17.67,86.33,0.007,0.11,4.49,523.72
Bretagne,Brest,2019-12-01,11.99,16.48,8.49,17.53,26.02,11.29,0.63,2.81,39.81,0.92,2.43,2.05,15,Good,31.43,73.47,0.0129,0.49,3.66,710.27
Bretagne,Quimper,2019-12-01,12.47,26.48,7.42,20.13,27.55,6.56,0.56,3.81,44.41,1.52,5.82,2.11,58,Satisfactory,18.47,52.23,0.0112,0.62,6.2,842.44
Bretagne,Lorient,2019-12-01,13.66,22.54,3.39,7.1,10.49,9.15,0.48,3.16,35.58,1.25,4.51,1.78,92,Satisfactory,15.55,62.72,0.0136,1.08,5.87,1073.63
Bretagne,Vannes,2019-12-01,22.19,24.31,8.32,21.14,29.46,6.97,0.28,2.53,20.44,1.04,2.42,2.04,99,Satisfactory,16.25,58.22,0.0066,0.11,5.44,514.52
Bourgogne-Franche-Comté,Dijon,2019-12-01,21.25,22.46,9.29,29.89,39.18,9.54,0.65,2.51,32.59,1.1,4.31,1.89,53,Satisfactory,0.83,57.88,0.0041,1.05,4.72,792.06
Bourgogne-Franche-Comté,Besançon,2019-12-01,12.11,22.99,16.05,30.41,46.46,9.65,0.53,0.66,36.85,1.06,3.64,3.04,84,Satisfactory,12.83,73.82,0.0131,1.47,3.6,763.83
Bourgogne-Franche-Comté,Belfort,2019-12-01,24.13,26.1,16.63,32.28,48.91,0.0,0.61,3.04,35.93,1.03,2.22,1.47,83,Satisfactory,8.4,85.49,0.0066,0.75,3.5,1180.96
Bourgogne-Franche-Comté,Chalon-sur-Saône,2019-12-01,11.42,32.14,3.53,9.55,13.08,7.76,0.59,3.24,35.5,0.61,1.53,1.68,25,Good,10.25,61.08,0.0123,0.8,4.09,607.69
Centre-Val de Loire,Tours,2019-12-01,13.21,29.44,9.33,24.31,33.63,10.09,0.54,2.41,46.29,0.5,1.1,0.9,56,Satisfactory,6.89,58.14,0.0106,1.05,4.26,595.89
Centre-Val de Loire,Orléans,2019-12-01,20.1,26.0,5.98,19.67,25.66,8.26,0.65,4.71,33.58,1.65,5.91,3.1,82,Satisfactory,14.08,38.2,0.005,0.74,4.78,887.26
Centre-Val de Loire,Bourges,2019-12-01,17.21,21.56,10.26,21.01,31.27,9.61,0.76,3.96,51.48,0.48,1.62,1.15,95,Satisfactory,16.93,42.52,0.0116,0.63,4.95,916.28
Centre-Val de Loire,Blois,2019-12-01,19.26,22.45,12.73,29.3,42.02,0.69,0.35,3.24,41.4,1.13,3.84,1.48,98,Satisfactory,16.59,80.74,0.0179,0.57,5.57,941.81
Île-de-France,Paris,2020-01-01,33.22,22.12,16.91,33.5,50.41,6.19,0.65,3.1,25.74,1.05,2.33,1.14,85,Satisfactory,19.21,78.68,0.0069,1.26,11.13,4527.61
Île-de-France,Boulogne-Billancourt,2020-01-01,18.35,20.02,10.98,23.3,34.27,8.79,0.33,2.94,47.59,1.11,3.2,1.13,99,Satisfactory,27.17,62.98,0.0162,0.75,5.24,1027.82
Île-de-France,Saint-Denis,2020-01-01,5.37,26.7,10.26,20.81,31.07,7.06,0.59,0.65,34.15,1.01,2.54,1.84,34,Good,16.72,84.9,0.0085,0.92,6.34,682.42
Île-de-France,Argenteuil,2020-01-01,13.87,28.76,12.97,28.66,41.63,7.55,0.54,2.3,54.03,0.77,2.41,0.91,67,Satisfactory,11.24,79.04,0.0067,1.17,4.63,732.18
Île-de-France,Montreuil,2020-01-01,13.51,12.73,15.16,26.77,41.93,12.27,0.56,2.73,35.63,1.01,2.65,2.84,96,Satisfactory,15.76,71.61,0.0106,0.42,6.84,666.33
Île-de-France,Nanterre,2020-01-01,9.37,26.01,6.44,16.3,22.74,10.94,0.34,2.37,41.2,1.32,2.9,2.83,46,Good,13.77,71.56,0.0062,0.86,5.48,761.48
Île-de-France,Vitry-sur-Seine,2020-01-01,18.06,33.3,11.6,23.81,35.42,10.1,0.46,3.59,32.53,0.99,2.09,2.9,56,Satisfactory,16.88,80.74,0.0067,0.39,5.32,645.22
Île-de-France,Créteil,2020-01-01,11.91,16.8,9.4,23.21,32.61,9.0,0.52,4.19,32.53,1.33,4.69,3.62,36,Good,16.75,70.57,0.0122,1.56,4.63,1059.08
Île-de-France,Asnières-sur-Seine,2020-01-01,13.1,26.54,3.39,5.71,9.1,3.6,0.65,5.04,51.9,1.57,4.86,2.99,98,Satisfactory,16.51,74.18,0.0052,0.1,4.94,1145.17
Île-de-France,Colombes,2020-01-01,20.08,9.94,7.12,14.08,21.19,10.55,0.48,3.93,33.91,1.28,4.94,3.5,58,Satisfactory,8.62,47.21,0.0143,0.99,5.71,555.94
Auvergne-Rhône-Alpes,Lyon,2020-01-01,14.37,20.34,16.85,46.24,63.09,5.59,1.09,3.16,39.95,1.46,5.49,1.67,65,Satisfactory,19.28,70.26,0.0053,-0.4,9.56,6423.17
Auvergne-Rhône-Alpes,Saint-Étienne,2020-01-01,24.76,36.39,9.63,22.91,32.53,6.31,0.6,2.25,63.51,1.12,4.02,2.44,81,Satisfactory,13.66,60.9,0.0143,0.81,15.47,1298.96
Auvergne-Rhône-Alpes,Grenoble,2020-01-01,16.86,21.83,8.0,22.2,30.21,6.25,0.91,1.86,57.49,0.97,3.15,1.54,82,Satisfactory,10.42,82.71,0.013,0.75,6.35,978.5
Auvergne-Rhône-Alpes,Villeurbanne,2020-01-01,9.95,28.53,7.37,19.27,26.64,8.13,0.48,3.82,48.24,0.45,1.16,0.92,15,Good,3.58,72.78,0.008,1.08,4.93,775.98
Auvergne-Rhône-Alpes,Clermont-Ferrand,2020-01-01,13.58,32.92,5.63,16.41,22.04,8.95,0.59,0.0,33.74,0.99,2.9,1.23,99,Satisfactory,14.77,73.42,0.0103,1.68,5.59,1139.76
Auvergne-Rhône-Alpes,Annecy,2020-01-01,11.48,12.16,5.37,10.12,15.49,8.02,0.52,1.49,42.68,1.31,4.24,3.8,47,Good,21.62,60.54,0.0152,1.05,5.52,945.89
Auvergne-Rhône-Alpes,Vénissieux,2020-01-01,12.7,20.47,9.31,22.18,31.48,7.52,0.53,5.06,53.53,1.28,3.41,2.1,65,Satisfactory,14.85,64.56,0.011,0.97,5.63,938.25
Auvergne-Rhône-Alpes,Valence,2020-01-01,17.69,16.93,11.06,24.95,36.01,8.28,0.49,3.31,30.92,1.26,4.82,3.22,66,Satisfactory,12.82,69.4,0.0,0.93,5.36,296.69
Auvergne-Rhône-Alpes,Chambéry,2020-01-01,15.01,29.62,13.01,26.73,39.75,5.64,0.37,3.41,44.26,1.05,2.31,2.03,53,Satisfactory,13.26,68.36,0.013,0.83,4.85,761.19
Provence-Alpes-Côte d'Azur,Marseille,2020-01-01,20.89,33.78,26.25,50.46,76.71,6.99,0.65,2.3,29.53,1.03,2.11,2.2,77,Satisfactory,24.59,74.89,0.0059,1.43,9.22,8368.42
Provence-Alpes-Côte d'Azur,Nice,2020-01-01,14.04,22.5,9.06,20.05,29.11,12.29,0.51,2.48,51.99,0.74,1.52,1.29,84,Satisfactory,26.55,76.05,0.004,2.0,4.9,870.8
Provence-Alpes-Côte d'Azur,Toulon,2020-01-01,14.49,20.16,11.09,18.6,29.69,7.01,0.49,3.74,34.55,1.35,3.76,2.18,52,Satisfactory,22.55,63.18,0.0017,0.79,5.36,764.48
Provence-Alpes-Côte d'Azur,Aix-en-Provence,2020-01-01,16.69,15.88,5.52,14.12,19.64,10.32,0.52,5.47,53.5,1.02,3.23,1.95,94,Satisfactory,13.97,47.92,0.0103,0.76,5.38,1136.36
Provence-Alpes-Côte d'Azur,Avignon,2020-01-01,15.32,39.11,9.68,29.68,39.36,7.83,0.63,1.31,37.25,1.11,2.35,2.99,74,Satisfactory,15.52,67.35,0.0106,-0.16,5.6,941.06
Provence-Alpes-Côte d'Azur,Antibes,2020-01-01,13.86,19.1,13.59,25.06,38.65,8.69,0.56,3.82,51.43,1.12,4.3,2.26,71,Satisfactory,35.29,74.9,0.013,1.2,6.12,500.4
Provence-Alpes-Côte d'Azur,Cannes,2020-01-01,13.21,16.74,8.95,17.9,26.84,3.54,0.65,3.57,42.24,1.32,2.66,2.55,98,Satisfactory,31.55,57.25,0.012,0.48,5.32,669.53
Provence-Alpes-Côte d'Azur,La Seyne-sur-Mer,2020-01-01,15.89,23.14,6.26,12.09,18.35,12.77,0.55,4.99,39.76,0.66,1.83,1.71,82,Satisfactory,13.74,72.16,0.005,2.13,4.65,941.7
Hauts-de-France,Lille,2020-01-01,26.95,31.21,22.78,38.45,61.22,2.12,0.57,2.93,57.61,1.15,4.2,1.3,99,Satisfactory,11.16,79.43,0.0045,1.47,9.62,5719.72
Hauts-de-France,Amiens,2020-01-01,11.19,18.78,6.1,14.57,20.67,6.16,0.35,1.99,42.85,1.54,4.8,4.39,17,Good,9.04,72.16,0.0135,1.01,5.49,872.13
Hauts-de-France,Roubaix,2020-01-01,19.25,24.25,15.99,28.68,44.67,4.18,0.46,2.77,35.71,1.21,3.98,1.52,98,Satisfactory,8.45,71.84,0.0117,1.39,5.58,1021.58
