State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
West Java,Sukabumi,2021-07-01,28.8,43.43,9.57,18.2,27.77,20.84,0.59,6.96,19.43,1.38,4.86,3.88,90,Satisfactory,10.18,67.13,0.2727,6.8,6.38,169.33
West Java,Tasikmalaya,2021-07-01,23.45,54.95,8.87,19.49,28.35,20.93,1.21,8.58,39.13,2.05,6.2,2.74,86,Satisfactory,4.8,76.4,0.13248,5.22,9.73,554.68
West Java,Banjar,2021-07-01,28.92,52.54,7.9,22.49,30.4,7.56,0.63,0.81,29.8,1.33,5.28,3.04,69,Satisfactory,3.75,92.58,0.28065,4.91,9.73,1127.61
West Java,Cianjur,2021-07-01,20.83,60.34,8.84,27.42,36.25,12.9,1.01,2.7,44.56,1.71,5.33,3.62,88,Satisfactory,11.61,100.0,0.20674,6.04,8.39,1303.39
West Java,Garut,2021-07-01,59.92,86.77,8.4,27.36,35.76,15.21,0.77,4.5,50.06,0.74,2.37,1.6,157,Poor,5.32,81.19,0.20918,4.6,5.61,712.58
West Java,Indramayu,2021-07-01,26.04,43.0,7.01,22.82,29.82,8.19,0.83,3.98,31.22,1.74,6.43,3.48,63,Satisfactory,15.25,90.92,0.26212,2.69,9.54,1054.01
West Java,Karawang,2021-07-01,87.34,98.17,14.05,36.7,50.75,11.43,0.76,26.76,41.73,2.75,8.97,5.85,163,Poor,9.06,84.72,0.32623,5.27,25.05,2382.93
West Java,Purwakarta,2021-07-01,71.52,106.9,13.66,23.5,37.16,24.68,1.22,6.45,27.61,0.62,2.01,1.48,175,Poor,11.14,70.81,0.26944,6.82,7.81,1535.5
West Java,Subang,2021-07-01,42.67,58.28,13.33,22.62,35.94,12.55,0.67,4.26,26.74,1.11,2.92,2.73,135,Moderate,6.73,83.03,0.14119,4.64,4.1,510.91
West Java,Sumedang,2021-07-01,64.26,79.83,8.85,23.82,32.67,17.13,0.73,5.75,36.36,1.12,2.24,3.07,155,Poor,4.31,81.62,0.15313,4.79,7.85,806.02
East Java,Surabaya,2021-07-01,23.45,49.26,23.38,43.5,66.88,22.61,1.2,4.33,59.99,1.03,2.39,2.04,95,Satisfactory,22.3,82.78,0.23214,4.18,19.49,8964.48
East Java,Malang,2021-07-01,30.16,60.5,11.37,19.2,30.57,13.91,1.02,1.38,46.7,1.35,3.41,3.46,57,Satisfactory,12.7,81.34,0.26737,5.91,10.18,1093.78
East Java,Batu,2021-07-01,33.6,71.91,9.28,25.4,34.67,3.93,0.58,8.38,36.65,1.03,2.66,1.95,90,Satisfactory,10.62,96.65,0.28894,5.53,7.62,534.36
East Java,Madiun,2021-07-01,3.28,40.97,5.49,16.63,22.11,10.45,0.77,4.75,32.97,1.94,5.81,5.6,27,Good,4.11,100.0,0.02895,1.88,14.98,985.38
East Java,Mojokerto,2021-07-01,42.82,50.92,8.93,15.54,24.48,13.52,0.79,5.43,34.62,1.05,3.35,2.99,122,Moderate,8.09,91.74,0.30935,5.21,12.84,1540.31
East Java,Pasuruan,2021-07-01,25.96,58.18,8.74,20.29,29.03,11.04,0.61,2.71,37.56,0.92,2.7,2.24,69,Satisfactory,7.33,81.22,0.14851,6.16,6.94,2152.29
East Java,Probolinggo,2021-07-01,56.01,110.46,10.0,24.78,34.78,17.23,0.76,6.55,30.95,1.6,3.82,3.29,153,Poor,7.11,73.44,0.09279,4.51,3.29,1184.86
East Java,Kediri,2021-07-01,91.59,82.77,4.96,12.38,17.34,14.81,0.91,6.05,47.46,1.15,3.29,2.19,171,Poor,7.63,90.6,0.34229,4.37,7.86,600.09
East Java,Blitar,2021-07-01,32.73,62.62,4.92,16.09,21.0,16.87,0.76,0.19,40.85,0.97,3.01,2.4,87,Satisfactory,13.06,86.83,0.10274,5.01,13.36,1591.0
East Java,Banyuwangi,2021-07-01,48.42,67.39,7.14,13.81,20.94,15.71,0.66,6.93,38.42,1.43,4.15,3.93,130,Moderate,7.76,83.84,0.20503,3.53,9.32,453.06
East Java,Jember,2021-07-01,26.91,47.21,10.36,19.14,29.51,14.33,0.41,5.42,29.15,0.97,2.28,1.86,88,Satisfactory,11.24,90.44,0.05918,4.48,5.95,800.38
East Java,Sidoarjo,2021-07-01,46.58,53.44,27.5,56.88,84.38,16.9,0.8,14.1,36.79,3.03,9.78,3.98,117,Moderate,2.24,81.71,0.26562,6.18,10.18,4048.52
East Java,Gresik,2021-07-01,78.2,43.66,11.74,34.92,46.65,13.61,0.78,9.55,40.07,2.93,10.47,7.43,188,Poor,10.38,93.37,0.18684,4.66,26.45,3660.78
East Java,Tuban,2021-07-01,48.0,73.78,8.77,16.63,25.4,11.06,1.06,6.18,31.21,0.77,2.68,1.19,135,Moderate,5.57,91.96,0.13052,3.19,5.68,1250.4
East Java,Bojonegoro,2021-07-01,41.37,83.88,13.71,24.07,37.78,19.01,0.88,3.86,48.85,1.49,3.77,1.87,134,Moderate,9.62,100.0,0.15789,6.43,6.65,619.95
Central Java,Semarang,2021-07-01,32.19,70.51,4.27,13.19,17.46,13.4,1.28,4.03,41.87,1.07,4.0,2.96,51,Satisfactory,23.13,91.71,0.13338,6.4,8.98,1181.53
Central Java,Surakarta,2021-07-01,45.09,75.54,15.39,30.13,45.52,6.4,0.43,6.23,46.62,1.7,6.35,2.91,136,Moderate,4.8,75.92,0.18198,2.6,6.46,1489.23
Central Java,Magelang,2021-07-01,27.28,55.32,19.28,34.25,53.52,16.89,0.62,6.61,19.0,0.78,2.3,1.56,60,Satisfactory,7.88,89.41,0.34019,5.3,10.11,1079.23
Central Java,Pekalongan,2021-07-01,35.85,47.38,6.5,16.4,22.89,17.36,0.91,5.49,45.27,0.95,2.53,2.0,125,Moderate,13.18,84.47,0.18821,3.07,11.27,1543.08
Central Java,Salatiga,2021-07-01,36.71,46.97,9.7,19.33,29.03,22.18,0.71,3.14,24.16,0.67,2.58,1.58,123,Moderate,6.85,86.59,0.01025,5.79,8.13,948.78
Central Java,Tegal,2021-07-01,41.83,73.55,6.14,17.39,23.53,18.7,1.02,4.87,29.8,1.18,2.68,1.21,120,Moderate,5.07,82.09,0.19493,6.67,12.65,1794.79
Central Java,Cilacap,2021-07-01,51.8,91.32,19.89,41.74,61.63,9.6,0.91,25.56,48.21,2.08,5.49,3.04,124,Moderate,14.65,79.59,0.11399,5.17,26.71,2207.11
Central Java,Banyumas,2021-07-01,16.53,37.0,8.24,24.27,32.51,17.69,0.77,6.56,26.75,0.88,1.86,2.17,51,Satisfactory,12.3,77.95,0.14664,5.76,11.63,1329.58
Central Java,Kendal,2021-07-01,52.77,98.03,14.04,26.96,40.99,19.11,0.98,7.01,21.53,1.14,3.69,2.15,146,Moderate,10.33,92.09,0.07702,3.59,13.23,1764.21
Central Java,Demak,2021-07-01,27.33,71.11,7.98,20.4,28.39,13.62,1.21,7.95,47.05,1.07,3.6,1.28,71,Satisfactory,14.69,76.88,0.04856,3.84,14.3,1191.15
Central Java,Kudus,2021-07-01,33.42,7.19,15.06,28.77,43.84,13.63,0.84,6.3,19.72,1.89,4.02,4.07,59,Satisfactory,8.41,66.45,0.25865,4.3,10.82,951.6
Central Java,Jepara,2021-07-01,36.87,112.48,11.52,29.12,40.64,12.86,0.77,8.18,26.09,1.61,6.07,4.05,107,Moderate,12.56,64.8,0.16111,3.65,8.19,1159.44
Central Java,Pati,2021-07-01,63.47,82.79,8.89,19.28,28.18,18.52,0.93,5.2,44.29,0.95,3.75,1.18,160,Poor,2.59,85.57,0.14281,5.01,10.53,1445.33
Central Java,Rembang,2021-07-01,32.26,33.54,12.64,24.33,36.97,11.8,0.48,3.99,21.61,0.95,3.08,1.99,60,Satisfactory,0.51,71.88,0.24619,2.96,11.8,1416.11
Sumatra,Medan,2021-07-01,62.24,51.98,18.28,45.94,64.22,6.36,1.68,5.9,43.11,0.48,1.51,1.43,185,Poor,18.43,64.68,1.49944,4.88,6.85,15942.99
Sumatra,Palembang,2021-07-01,31.18,75.0,5.81,13.72,19.53,7.32,0.72,2.31,55.92,1.22,2.88,3.51,90,Satisfactory,7.9,98.08,1.18193,4.36,14.72,1286.23
Sumatra,Padang,2021-07-01,82.06,151.0,17.43,35.99,53.42,9.13,0.75,4.37,46.19,1.13,3.98,1.59,179,Poor,4.96,96.19,1.03788,3.6,11.44,908.86
Sumatra,Bandar Lampung,2021-07-01,71.74,128.31,8.89,16.88,25.77,7.4,2.04,7.36,39.42,1.37,4.82,3.07,179,Poor,10.76,83.72,1.49753,3.6,7.39,628.91
Sumatra,Pekanbaru,2021-07-01,90.29,342.73,9.95,18.71,28.67,6.46,1.67,5.38,26.59,0.77,2.06,0.85,191,Poor,1.5,88.97,1.42676,4.36,10.28,992.37
Sumatra,Jambi,2021-07-01,244.91,263.89,8.51,17.67,26.18,10.49,0.72,2.97,37.63,1.35,4.32,3.83,244,Very Poor,6.12,90.67,0.67808,5.01,12.37,874.5
Sumatra,Bengkulu,2021-07-01,29.89,63.02,10.64,19.24,29.88,6.21,0.96,0.11,27.07,1.65,3.5,4.56,77,Satisfactory,8.64,100.0,1.77154,3.24,9.58,1126.05
Sumatra,Banda Aceh,2021-07-01,364.58,375.85,4.63,14.77,19.4,5.1,1.59,3.92,53.84,1.11,2.35,1.95,394,Severe,17.17,87.95,1.72165,4.27,11.5,660.31
Sumatra,Pangkal Pinang,2021-07-01,140.98,490.68,17.51,33.36,50.87,14.84,1.27,2.66,38.79,1.77,6.94,4.4,197,Poor,6.72,76.8,0.45329,6.44,16.11,1900.58
Sumatra,Tanjung Pinang,2021-07-01,13.02,39.53,6.67,22.11,28.78,7.27,1.05,4.62,44.03,1.63,3.91,2.05,92,Satisfactory,8.55,81.79,1.74048,6.15,13.47,976.54
Sumatra,Binjai,2021-07-01,108.65,110.82,7.38,22.6,29.97,5.64,1.37,7.19,24.47,1.14,3.42,1.86,172,Poor,5.98,84.25,0.82621,5.83,11.1,361.24
Sumatra,Dumai,2021-07-01,135.25,99.85,14.02,40.19,54.21,14.11,1.71,12.37,38.97,2.47,5.68,2.79,192,Poor,14.11,87.16,0.71861,3.13,19.57,3173.86
Sumatra,Bukittinggi,2021-07-01,161.81,146.63,12.18,21.42,33.6,11.56,1.85,5.21,33.17,1.68,3.95,4.76,246,Very Poor,8.01,91.81,1.26513,4.59,11.64,671.86
Kalimantan (Borneo),Balikpapan,2021-07-01,321.76,405.96,18.79,32.83,51.62,6.84,1.77,13.89,12.55,3.01,8.27,3.25,408,Severe,14.06,76.94,0.86165,5.51,23.27,3086.91
Kalimantan (Borneo),Samarinda,2021-07-01,32.93,335.43,7.56,13.98,21.53,3.83,1.25,6.0,50.79,1.68,5.28,2.24,95,Satisfactory,9.79,72.16,0.68314,2.88,9.08,663.14
Kalimantan (Borneo),Banjarmasin,2021-07-01,22.7,57.34,10.03,31.07,41.1,7.99,0.75,6.21,32.59,1.23,2.68,1.74,70,Satisfactory,7.58,81.05,1.28828,6.09,5.29,1321.07
Kalimantan (Borneo),Pontianak,2021-07-01,82.85,70.46,5.04,15.57,20.61,7.01,1.38,6.84,28.9,1.53,4.14,3.49,163,Poor,14.35,93.23,1.78399,3.61,12.96,916.87
Kalimantan (Borneo),Palangka Raya,2021-07-01,291.31,368.31,3.89,11.05,14.94,8.25,2.13,7.08,31.92,0.81,2.51,1.05,384,Severe,9.41,96.08,0.82517,4.38,17.14,341.44
Kalimantan (Borneo),Tarakan,2021-07-01,27.07,85.33,11.69,22.93,34.62,10.01,0.95,4.04,41.59,1.31,4.0,2.68,79,Satisfactory,11.63,96.33,1.76183,5.97,10.14,1407.91
Kalimantan (Borneo),Banjarbaru,2021-07-01,69.89,134.5,10.19,20.96,31.15,7.52,1.43,7.82,50.97,0.8,2.87,2.27,191,Poor,10.55,82.09,0.5656,3.08,10.76,1397.54
Kalimantan (Borneo),Bontang,2021-07-01,106.16,118.51,10.47,27.42,37.9,0.44,0.96,10.97,30.23,3.08,6.9,8.26,195,Poor,5.22,84.79,1.20934,2.81,24.55,1954.86
Kalimantan (Borneo),Singkawang,2021-07-01,85.45,227.82,9.42,22.34,31.76,7.3,2.03,5.12,25.12,1.34,2.83,2.78,170,Poor,4.25,88.62,1.44268,3.53,6.46,1137.59
Sulawesi,Makassar,2021-07-01,18.1,43.49,13.78,23.55,37.34,8.72,0.8,3.16,16.73,0.5,1.16,0.58,66,Satisfactory,18.6,82.13,0.10048,5.28,10.18,1140.4
Sulawesi,Manado,2021-07-01,32.9,36.23,7.59,20.77,28.36,8.33,0.5,8.74,28.43,0.51,1.47,1.46,79,Satisfactory,8.45,87.58,0.2272,4.4,5.73,1213.75
Sulawesi,Palu,2021-07-01,43.25,91.22,12.68,28.38,41.07,3.74,0.98,3.25,35.59,1.05,4.03,2.87,119,Moderate,7.9,94.06,0.35488,3.03,5.11,1800.34
Sulawesi,Kendari,2021-07-01,9.64,55.09,9.46,15.84,25.31,8.11,0.92,1.82,35.36,1.46,3.57,1.87,15,Good,12.15,77.73,0.06085,3.92,7.2,1954.49
Sulawesi,Gorontalo,2021-07-01,54.37,57.69,6.58,18.1,24.68,3.6,0.95,2.46,25.31,0.88,2.67,2.19,123,Moderate,9.3,93.04,0.22838,4.79,11.77,1392.57
Sulawesi,Bitung,2021-07-01,22.77,51.52,13.31,25.55,38.87,11.36,1.03,4.95,25.92,0.78,2.25,0.79,57,Satisfactory,8.74,94.04,0.01715,2.5,13.46,1214.84
Sulawesi,Palopo,2021-07-01,42.19,37.02,14.5,25.06,39.57,3.1,0.94,5.99,54.14,1.84,4.66,4.24,136,Moderate,4.07,77.67,0.36121,4.25,13.03,1500.27
Sulawesi,Baubau,2021-07-01,37.99,34.85,12.79,24.48,37.27,7.93,1.03,9.56,31.09,1.56,3.17,3.25,119,Moderate,0.5,100.0,0.22459,3.37,7.66,611.92
Sulawesi,Parepare,2021-07-01,16.55,49.21,14.56,26.39,40.95,8.51,0.27,4.33,26.8,1.51,5.69,2.25,95,Satisfactory,11.6,91.66,0.26332,4.82,11.04,401.38
Bali & Nusa Tenggara,Denpasar,2021-07-01,57.75,33.34,8.06,14.67,22.73,17.4,0.79,3.43,59.86,1.8,5.43,3.91,197,Poor,24.87,100.0,0.28468,5.23,9.25,822.06
Bali & Nusa Tenggara,Mataram,2021-07-01,47.46,103.02,7.94,19.35,27.28,15.29,0.91,4.81,35.35,1.23,2.67,1.51,134,Moderate,6.9,93.3,0.25455,2.84,12.05,1106.47
Bali & Nusa Tenggara,Kupang,2021-07-01,53.82,111.93,6.61,20.17,26.78,12.04,0.59,7.48,40.4,1.22,2.88,1.9,138,Moderate,6.67,94.76,0.21663,5.49,12.64,1486.97
Bali & Nusa Tenggara,Bima,2021-07-01,31.75,50.87,15.66,27.27,42.93,26.01,0.5,4.05,29.85,1.55,4.11,3.41,62,Satisfactory,11.76,92.65,0.23143,4.91,14.5,19.42
Bali & Nusa Tenggara,Singaraja,2021-07-01,23.8,62.29,10.06,29.06,39.12,12.34,0.64,6.24,44.79,1.01,2.62,2.82,78,Satisfactory,12.32,91.24,0.3207,3.41,15.63,706.34
Papua & Maluku,Jayapura,2021-07-01,24.59,46.62,7.53,13.43,20.97,3.4,1.27,7.23,41.5,0.9,2.68,1.29,66,Satisfactory,23.04,60.0,1.68897,4.23,8.67,25.3
Papua & Maluku,Ambon,2021-07-01,34.6,48.95,8.24,20.5,28.74,7.58,0.93,5.1,41.89,0.92,2.42,2.3,70,Satisfactory,10.12,71.96,0.63134,2.91,10.74,19.42
Papua & Maluku,Ternate,2021-07-01,103.81,105.86,11.76,20.4,32.16,14.2,1.78,6.24,31.75,0.88,3.31,1.4,179,Poor,3.14,60.0,1.03542,4.27,5.65,9.94
Papua & Maluku,Sorong,2021-07-01,34.94,207.04,8.77,19.19,27.97,7.94,1.39,6.43,21.53,0.58,2.11,1.25,82,Satisfactory,4.77,91.64,1.00244,4.28,8.17,15.79
Papua & Maluku,Manokwari,2021-07-01,25.34,34.23,11.09,24.66,35.75,5.92,0.72,3.96,29.63,1.2,4.39,2.47,85,Satisfactory,8.61,78.17,0.94038,3.55,10.0,21.43
Papua & Maluku,Merauke,2021-07-01,193.05,371.28,16.03,27.52,43.56,9.09,1.51,7.46,44.54,2.26,5.77,3.42,218,Very Poor,12.45,73.96,1.26464,6.17,5.71,26.0
Papua & Maluku,Timika,2021-07-01,43.73,338.6,14.77,29.51,44.28,8.23,1.53,4.52,34.71,1.05,2.85,2.38,117,Moderate,7.87,78.56,1.27879,5.56,10.07,6.59
Jakarta (DKI),Jakarta Pusat,2021-08-01,34.02,64.09,23.25,42.87,66.12,10.28,0.78,3.84,37.42,0.75,2.17,0.88,80,Satisfactory,14.67,81.82,0.30986,5.54,10.92,16132.15
Jakarta (DKI),Jakarta Utara,2021-08-01,31.09,31.68,8.83,23.35,32.18,9.92,0.81,5.5,39.47,1.57,5.71,4.56,82,Satisfactory,8.53,99.89,0.39621,3.15,10.6,341.13
Jakarta (DKI),Jakarta Barat,2021-08-01,31.99,69.76,16.53,32.91,49.44,6.89,1.4,6.59,24.7,1.81,3.96,3.34,87,Satisfactory,3.09,87.64,0.33735,4.73,21.38,11729.76
Jakarta (DKI),Jakarta Selatan,2021-08-01,29.75,58.83,28.01,52.05,80.06,7.29,1.36,6.44,46.94,0.74,1.57,0.78,72,Satisfactory,11.81,80.28,0.32258,3.87,13.44,7752.78
Jakarta (DKI),Jakarta Timur,2021-08-01,96.62,72.36,41.7,72.47,114.17,7.65,1.38,3.32,34.56,1.75,3.59,3.72,193,Poor,13.77,82.68,0.1409,4.73,11.54,18072.31
Jakarta (DKI),Kepulauan Seribu,2021-08-01,31.39,19.99,6.7,16.16,22.86,12.13,0.99,3.58,26.28,0.93,3.51,2.19,60,Satisfactory,16.3,91.85,0.29548,3.2,9.78,496.64
West Java,Bandung,2021-08-01,37.22,47.42,36.25,66.62,102.86,24.25,0.82,1.29,68.99,1.27,2.9,3.76,148,Moderate,0.72,100.0,0.28322,5.46,16.09,12538.64
West Java,Bekasi,2021-08-01,31.68,23.73,14.49,33.0,47.49,18.18,1.26,1.51,48.25,0.81,3.04,1.43,81,Satisfactory,11.67,98.0,0.30029,3.92,18.24,10666.7
West Java,Bogor,2021-08-01,37.86,75.08,9.95,20.71,30.66,14.14,0.84,2.48,22.75,1.11,2.26,1.99,145,Moderate,1.54,94.38,0.17079,3.39,5.67,338.84
West Java,Depok,2021-08-01,40.15,64.61,15.23,39.87,55.1,15.19,1.66,6.08,33.07,1.51,6.0,3.16,148,Moderate,4.33,95.25,0.36685,3.54,15.73,19502.51
West Java,Cimahi,2021-08-01,78.01,124.61,8.93,25.24,34.17,21.36,0.76,5.52,49.77,0.41,1.03,0.8,175,Poor,0.5,97.74,0.03831,4.44,5.52,963.54
West Java,Cirebon,2021-08-01,29.48,43.37,8.35,15.77,24.12,26.96,0.87,5.07,41.3,0.45,1.6,1.19,82,Satisfactory,6.73,86.46,0.16196,4.88,14.05,944.89
West Java,Sukabumi,2021-08-01,102.14,58.19,9.51,27.37,36.88,14.57,0.85,7.85,29.67,0.48,1.63,0.54,161,Poor,7.84,93.22,0.12722,5.41,6.94,163.33
West Java,Tasikmalaya,2021-08-01,11.03,62.15,4.61,9.76,14.37,13.48,1.22,0.7,29.26,1.86,4.08,5.09,18,Good,10.86,94.89,0.21971,3.14,8.39,725.47
West Java,Banjar,2021-08-01,27.57,62.14,10.33,18.69,29.02,19.35,0.62,3.26,50.14,1.32,3.3,2.54,89,Satisfactory,0.5,91.06,0.05607,4.54,14.75,1237.67
West Java,Cianjur,2021-08-01,84.42,99.35,8.37,23.47,31.85,15.51,0.85,7.97,41.11,1.76,6.44,4.86,193,Poor,6.75,80.33,0.35285,3.21,13.59,1070.34
West Java,Garut,2021-08-01,37.14,44.32,3.42,7.94,11.36,12.53,0.59,5.14,31.54,1.47,5.5,2.11,130,Moderate,3.52,77.51,0.10844,4.07,10.5,1129.93
West Java,Indramayu,2021-08-01,34.01,41.47,9.69,20.72,30.41,10.38,0.93,5.33,41.34,1.1,4.27,2.09,55,Satisfactory,10.12,78.18,0.33489,7.37,13.18,816.99
West Java,Karawang,2021-08-01,71.22,128.03,23.79,46.53,70.32,19.79,0.92,14.66,51.62,1.49,3.81,1.6,178,Poor,13.51,97.41,0.28565,5.47,11.77,3353.9
West Java,Purwakarta,2021-08-01,58.41,78.46,4.17,10.88,15.05,19.55,0.53,7.2,30.36,1.08,2.42,1.51,159,Poor,18.58,80.93,0.19613,4.04,11.17,1124.25
West Java,Subang,2021-08-01,41.46,101.81,10.3,24.63,34.93,19.72,0.54,3.13,32.26,1.25,4.81,2.17,104,Moderate,7.72,77.32,0.19783,3.4,14.22,825.93
West Java,Sumedang,2021-08-01,54.03,60.63,11.74,24.57,36.31,13.12,0.7,9.59,44.77,1.91,5.75,4.99,149,Moderate,10.55,100.0,0.28287,2.72,12.31,419.4
East Java,Surabaya,2021-08-01,58.14,88.61,21.49,43.91,65.4,8.94,1.82,6.6,36.35,0.65,1.78,1.81,193,Poor,4.48,92.46,0.19035,5.3,22.97,13614.04
East Java,Malang,2021-08-01,71.47,76.51,5.76,12.32,18.08,15.8,0.63,9.37,43.04,1.02,3.44,1.04,177,Poor,0.77,67.54,0.31327,5.04,11.71,704.84
East Java,Batu,2021-08-01,30.15,56.1,7.06,21.41,28.47,16.63,0.93,2.49,29.2,1.76,4.59,2.97,63,Satisfactory,5.14,90.54,0.16359,6.59,4.4,599.79
East Java,Madiun,2021-08-01,66.84,73.79,13.94,26.3,40.24,18.19,0.9,7.88,44.72,1.19,4.23,1.23,153,Poor,14.18,100.0,0.25687,6.0,13.21,1192.52
East Java,Mojokerto,2021-08-01,69.77,100.35,8.71,20.31,29.02,19.12,1.18,7.8,27.21,2.34,8.92,5.97,198,Poor,4.78,73.54,0.30733,3.79,8.91,1247.4
East Java,Pasuruan,2021-08-01,37.36,35.66,12.17,24.61,36.79,7.66,0.63,3.67,24.97,1.29,3.49,1.41,124,Moderate,5.17,79.71,0.28404,2.48,8.94,1097.08
East Java,Probolinggo,2021-08-01,47.74,110.55,6.76,11.71,18.47,29.02,0.88,3.54,40.09,1.43,3.93,2.64,144,Moderate,5.27,91.58,0.10137,6.31,13.52,606.72
East Java,Kediri,2021-08-01,16.55,38.31,15.15,25.68,40.83,21.14,0.56,5.62,39.85,1.41,4.57,3.8,75,Satisfactory,10.36,74.97,0.04395,4.17,5.96,854.08
East Java,Blitar,2021-08-01,60.1,75.55,6.16,12.01,18.17,14.61,0.89,5.55,37.35,0.91,3.07,2.37,190,Poor,11.55,72.04,0.36671,5.35,11.3,1109.17
East Java,Banyuwangi,2021-08-01,31.01,51.38,10.53,21.92,32.45,16.51,0.89,7.89,32.67,1.72,4.16,3.49,72,Satisfactory,15.06,84.57,0.1761,6.78,8.85,441.42
East Java,Jember,2021-08-01,25.45,79.47,11.93,23.26,35.19,20.84,1.05,4.57,49.93,1.77,5.99,4.61,97,Satisfactory,13.49,93.4,0.18959,6.18,6.2,1226.48
East Java,Sidoarjo,2021-08-01,46.82,39.26,17.83,50.9,68.73,6.52,0.59,27.9,59.82,2.18,7.62,3.93,126,Moderate,9.38,84.25,0.06696,4.0,28.19,2424.9
East Java,Gresik,2021-08-01,71.01,65.88,16.24,46.25,62.5,10.08,0.75,26.18,44.15,1.37,2.9,2.66,165,Poor,5.09,78.06,0.29413,3.66,20.65,3302.94
East Java,Tuban,2021-08-01,26.07,58.1,12.35,20.59,32.94,17.75,0.77,5.57,39.27,0.95,2.21,1.78,80,Satisfactory,6.61,80.77,0.3783,4.2,9.78,1437.8
East Java,Bojonegoro,2021-08-01,71.9,79.85,8.79,22.68,31.47,19.89,0.98,4.6,21.0,0.92,3.58,2.58,161,Poor,8.51,96.86,0.30285,4.39,12.23,803.21
Central Java,Semarang,2021-08-01,41.36,56.58,6.73,22.08,28.81,18.77,1.5,6.64,31.68,0.79,2.05,1.0,104,Moderate,14.89,89.92,0.30502,5.13,7.47,1235.16
Central Java,Surakarta,2021-08-01,73.9,97.11,7.91,18.95,26.86,27.93,0.58,3.61,39.39,0.69,1.53,1.85,187,Poor,8.14,69.05,0.15756,4.36,11.04,783.66
Central Java,Magelang,2021-08-01,47.97,105.61,2.17,5.16,7.33,13.85,0.94,2.23,31.84,0.95,3.59,2.36,107,Moderate,5.44,88.46,0.08628,3.82,8.25,1178.38
Central Java,Pekalongan,2021-08-01,28.5,77.49,4.74,10.9,15.64,10.54,0.42,3.85,28.53,0.42,1.58,0.84,94,Satisfactory,9.75,84.03,0.18409,3.73,14.15,1280.17
Central Java,Salatiga,2021-08-01,59.84,42.23,8.22,14.23,22.45,9.41,1.11,6.88,33.27,1.43,5.46,2.86,166,Poor,0.5,95.61,0.34722,2.13,11.66,858.65
Central Java,Tegal,2021-08-01,55.02,65.56,7.01,21.33,28.33,14.44,1.06,8.78,38.4,1.52,4.91,1.52,104,Moderate,16.15,86.31,0.17702,5.25,13.66,1644.32
Central Java,Cilacap,2021-08-01,21.4,84.5,16.7,46.44,63.13,11.7,0.89,4.03,44.76,2.92,8.81,2.95,93,Satisfactory,5.43,100.0,0.0584,4.08,22.89,2270.8
Central Java,Banyumas,2021-08-01,24.56,63.37,12.58,23.52,36.11,16.5,0.88,6.95,22.55,0.7,1.94,0.81,93,Satisfactory,7.34,86.12,0.15756,2.43,8.61,1310.24
Central Java,Kendal,2021-08-01,29.07,86.71,10.95,29.94,40.89,12.78,1.07,8.56,36.7,0.82,3.01,1.45,62,Satisfactory,15.96,71.14,0.07634,5.4,8.46,1251.19
Central Java,Demak,2021-08-01,52.68,79.11,6.23,14.12,20.35,8.82,0.8,3.95,51.24,1.07,2.67,1.49,128,Moderate,4.64,83.0,0.29105,4.46,11.13,1123.3
Central Java,Kudus,2021-08-01,38.4,65.23,11.9,26.28,38.19,16.72,0.67,4.69,30.68,1.26,2.58,2.09,143,Moderate,5.31,100.0,0.19937,4.34,13.33,798.86
Central Java,Jepara,2021-08-01,27.39,34.95,8.72,17.53,26.26,15.56,1.05,8.7,27.0,1.49,4.11,3.71,64,Satisfactory,12.38,90.22,0.29868,3.93,8.96,1008.92
Central Java,Pati,2021-08-01,41.38,25.19,7.14,23.26,30.4,8.96,1.07,3.94,44.04,1.3,5.15,1.47,148,Moderate,7.49,90.73,0.20817,4.84,12.05,1037.04
Central Java,Rembang,2021-08-01,39.83,75.35,9.85,21.29,31.14,13.72,0.87,7.55,23.24,2.04,6.24,5.04,138,Moderate,13.69,72.9,0.22043,4.63,12.24,697.63
Sumatra,Medan,2021-08-01,49.14,60.68,20.67,59.1,79.77,12.15,2.07,7.21,57.74,0.61,2.01,0.88,111,Moderate,13.7,93.87,0.8867,2.18,9.38,11190.17
Sumatra,Palembang,2021-08-01,26.89,60.84,8.76,26.14,34.9,12.32,0.62,5.21,45.55,1.0,3.45,1.69,69,Satisfactory,14.23,68.34,1.32022,4.09,10.86,971.65
Sumatra,Padang,2021-08-01,81.42,209.78,6.47,18.14,24.61,8.24,1.45,4.07,35.58,1.56,5.66,4.63,156,Poor,0.5,91.43,1.22417,3.85,4.53,308.69
Sumatra,Bandar Lampung,2021-08-01,166.99,81.75,9.86,16.54,26.4,14.41,1.1,4.01,54.28,0.91,3.28,1.33,219,Very Poor,0.94,69.55,1.04616,4.63,10.97,1027.6
